"match_id","ldir_idx","ftir_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","ldir_align_method","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
90,107,325,17.3559016375485,17.7879646345184,"A107",3912.48,-4908.904,1300,60,33,33,60,"Polyamide (naturally occurring)",0.94860957659758,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,1.82258054568935,0.0567594169507166,"circle_calibrated",-4971.80469306931,-4492.48609504951,-3849.85233056251,-4959.20252764803,"landmark_ransac","MP_-1",10300,9850,3750,80.9,59,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-3834.96541898432,-4968.12481352753,-3834.96541898432,-4968.12481352753,1,240.495848899307,0.0721671568011773,FALSE
91,108,172,41.0208466403744,41.4178918632213,"A108",-5276.96,748.098,1300,103,23,23,103,"Cellulosic",0.872267480562829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,4.51923051991095,0.211561183284515,"circle_calibrated",685.197306930693,4696.95390495049,1439.58549635938,3480.59182403939,"landmark_ransac","MP_-1",5675,975,3750,95.7,49.9,55,95.7,"Cellulose",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",1427.51381564676,3519.79621644465,1427.51381564676,3519.79621644465,1,700.238262754525,0.0585812698652181,FALSE
92,110,301,192.043506930019,192.317275655604,"A110",3980.912,-4147.988,1275,40,40,40,40,"Polyamide (naturally occurring)",0.911695689243465,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.291195310357,1,2.10704697293709,"circle_calibrated",-4210.88869306931,-4560.9180950495,-3148.04501076874,-5028.00372433648,"landmark_ransac","MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",-3027.70084241025,-4878.34414497023,-3027.70084241025,-4878.34414497023,0,315.927153264073,0.60787274834049,FALSE
93,112,308,452.098173678708,452.258774423064,"A112",-3274.518,-3784.222,1250,62,28,28,62,"Cellulosic",0.916479030282102,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,2.25000012894456,0.270868671059677,"circle_calibrated",-3847.12269306931,2694.5119049505,-2758.5213957664,1665.95753572189,"landmark_ransac","MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",-2958.69350474143,2071.32636214063,-2958.69350474143,2071.32636214063,0,236.97352411053,1.90780035607623,TRUE
94,113,235,15.5971197849457,16.0579753935676,"A113",-1880.138,-1516.008,1250,58,29,29,58,"Polyamide (naturally occurring)",0.914672228900686,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,0.499999958990759,0.108826683905052,"circle_calibrated",-1578.90869306931,1300.1319049505,-675.326877501618,362.154276432224,"landmark_ransac","MP_-1",7550,4275,3750,80.9,59,50,80.9,"Protein",0.732,"Comparstic Spotlight F2Ba Au 240926.csv",-683.765698776997,375.271305099881,-683.765698776997,375.271305099881,1,109.838965919689,0.141999878224908,FALSE
95,114,81,306.611437628279,306.841363952295,"A114",4234.464,2475.538,1237.5,74,27,27,74,"Cellulosic",0.885332988884678,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.6942557130092,2.77419330535399,0.07979587395605,"circle_calibrated",2412.63730693069,-4814.47009504951,2963.49480806835,-5311.11811772919,"landmark_ransac","MP_-1",3325,9950,1875,60.4,39.6,50,60.4,"Protein",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",3098.68416078529,-5586.31697782213,3098.68416078529,-5586.31697782213,0,300.701794537284,1.01965283612653,TRUE
96,116,34,1221.52378920565,1221.80327035111,"A116",3351.27,4650.698,1212.5,40,35,35,40,"Polyamide (naturally occurring)",0.899545375294274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.875,0.448485445642546,"circle_calibrated",4587.79730693069,-3931.2760950495,4977.68182180797,-4512.06375596875,"landmark_ransac","MP_-1",2175,9775,1875,60.4,39.6,30,60.4,"Protein",0.67,"Comparstic Spotlight F2Ba Au 240926.csv",4256.10601333069,-5497.68473799769,4256.10601333069,-5497.68473799769,0,674.662305311596,1.81057068045544,TRUE
97,118,178,140.163187374795,140.599161291679,"A118",6364.15,-188.448,1187.5,50,30,30,50,"Polyamide (naturally occurring)",0.899157106870072,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.8840836252188,1.66666666666667,0.0932145714865953,"circle_calibrated",-251.348693069307,-6944.15609504951,488.890202862009,-7257.04374058966,"landmark_ransac","MP_-1",5825,11675,3125,80.9,49.2,50,80.9,"Cellulose",0.863,"Comparstic Spotlight F2Ba Au 240926.csv",482.56447710741,-7117.02336961193,482.56447710741,-7117.02336961193,0,370.942461861129,0.377856950297776,FALSE
98,122,237,5.46542546145694,5.79382339432104,"A122",1075.23,-1728.142,1150,57,28,28,57,"Polyamide (naturally occurring)",0.970035437145177,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,0.5,0.0642528230375068,"circle_calibrated",-1791.04269306931,-1655.23609504951,-893.026894043916,-2364.03556522965,"landmark_ransac","MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",-888.262554642271,-2361.35751639875,-888.262554642271,-2361.35751639875,1,309.622039464626,0.0176519264290983,FALSE
99,123,236,168.904632974825,169.251078286261,"A123",5002.244,-1948.05,1150,42,35,35,42,"Polyamide (naturally occurring)",0.967228630447921,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,1.19999994605203,0.266081733609347,"circle_calibrated",-2010.95069306931,-5582.2500950495,-1125.10345073245,-5986.98303840481,"landmark_ransac","MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-1146.67221796293,-5819.46120901975,-1146.67221796293,-5819.46120901975,1,12.8911176602598,13.1024041069392,TRUE
100,128,292,17.0262155001632,17.4866897539117,"A128",4624.724,-3827.408,1137.5,49,32,32,49,"Polyamide (naturally occurring)",0.909828476003282,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,0.645161326411559,0.0859387753367786,"circle_calibrated",-3890.30869306931,-5204.7300950495,-2856.92583693205,-5624.60886143632,"landmark_ransac","MP_-1",9275,10450,3125,80.9,49.2,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-2859.56671770544,-5641.42902085883,-2859.56671770544,-5641.42902085883,1,205.125288763707,0.0830039806538749,FALSE
101,132,280,1007.29466574772,1007.51644010337,"A132",3955.796,-3831.412,1112.5,50,30,30,50,"Polyamide (naturally occurring)",0.933069125103516,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.6361394608675,0.6,0.0595224073531202,"circle_calibrated",-3894.31269306931,-4535.80209504951,-2855.6637829851,-5007.16828759868,"landmark_ransac","MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-2351.9918958459,-5879.49688036029,-2351.9918958459,-5879.49688036029,0,214.924194867886,4.68674393018853,TRUE
102,135,347,16.8342141945028,17.207853686257,"A135",-2774.798,-5439.46,1087.5,40,35,35,40,"Polyamide (naturally occurring)",0.93285967297164,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.2108586960781,0.875,2.04035559843841,"circle_calibrated",-5502.36069306931,2194.7919049505,-4289.98582387308,1216.99080038273,"landmark_ransac","MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",-4273.26006472154,1218.89861283441,-4273.26006472154,1218.89861283441,1,120.504686444849,0.139697589290083,FALSE
103,136,88,251.373684471214,251.932146825387,"A136",-3658.616,2886,1087.5,40,35,35,40,"Polyamide (naturally occurring)",0.935471825715886,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.2108586960781,0.875,2.04035559843841,"circle_calibrated",2823.09930693069,3078.6099049505,3400.84403241995,1971.03881555057,"landmark_ransac","MP_-1",3700,2150,3125,80.9,49.2,50,80.9,"Protein",0.832,"Comparstic Spotlight F2Ba Au 240926.csv",3305.53494903517,2203.64343259199,3305.53494903517,2203.64343259199,0,558.518847823968,0.450071981367478,FALSE
104,138,118,20.2265080840311,20.758284984736,"A138",598.52,1797.484,1062.5,55,25,25,55,"Polyethylene terephthalate",0.913744115578168,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.7806609005481,2.2,0.017581545065259,"circle_calibrated",1734.58330693069,-1178.5260950495,2364.60815249012,-1950.16890840108,"landmark_ransac","MP_-1",4350,6375,3750,80.9,59,55,80.9,"Protein",0.814,"Comparstic Spotlight F2Ba Au 240926.csv",2344.51387630611,-1952.47795450594,2344.51387630611,-1952.47795450594,1,691.667125083938,0.0292431248363531,FALSE
105,139,234,6.00529151439688,6.58799423747227,"A139",-3787.966,-1396.642,1050,49,40,40,49,"Polyamide (naturally occurring)",0.923709636857136,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.5636639571573,0.818181800558012,0.038053179297773,"circle_calibrated",-1459.54269306931,3207.9599049505,-551.014117814331,2122.16734283445,"landmark_ransac","MP_-1",7550,2525,4375,80.9,68.9,55,80.9,"Protein",0.895,"Comparstic Spotlight F2Ba Au 240926.csv",-553.631335953641,2116.76237332628,-553.631335953641,2116.76237332628,1,513.560011166816,0.0116934562345553,FALSE
106,142,248,23.3755301901664,23.8889701389464,"A142",-1862.536,-1916.304,1037.5,60,27,27,60,"Polyamide (naturally occurring)",0.953825080018043,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.3453714750961,0.444444418117524,0.0468063998718984,"circle_calibrated",-1979.20469306931,1282.52990495049,-1044.92476890718,348.874635160292,"landmark_ransac","MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv",-1037.64109940042,326.662846169135,-1037.64109940042,326.662846169135,1,221.714616173404,0.105430713561456,FALSE
107,143,106,31.5403113421779,31.6397358062699,"A143",-3205.436,2269.982,1012.5,45,30,30,45,"Carbonate",0.802803126661236,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.9048052361289,1.5,0.142926436068003,"circle_calibrated",2207.08130693069,2625.42990495049,2828.90960585886,1557.32576144086,"landmark_ransac","MP_-1",4125,2800,1250,50,31.8,25,50,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",2834.26578341722,1588.40795250785,2834.26578341722,1588.40795250785,1,232.665048769727,0.135561020054172,FALSE
108,144,17,24.4474412230451,24.720224659125,"A144",939.406,4794.374,987.5,50,25,25,50,"Polyamide (naturally occurring)",0.900482979042572,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.4587654949516,2,0.193313103214497,"circle_calibrated",4731.47330693069,-1519.4120950495,5128.1679697843,-2287.0129003027,"landmark_ransac","MP_-1",1550,6525,1875,60.4,39.6,30,60.4,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",5119.74521151207,-2309.96359801414,5119.74521151207,-2309.96359801414,1,310.840042686611,0.0786495877807256,FALSE
109,146,68,276.486895335951,277.072159134716,"A146",1103.908,2913.404,975,35,35,35,35,"Polyamide (naturally occurring)",0.93025516856779,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.2336281997296,1,2.0535582879861,"circle_calibrated",2850.50330693069,-1683.9140950495,3390.84059283984,-2424.90526666731,"landmark_ransac","MP_-1",3025,6900,2500,80.9,39.3,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",3624.03109054481,-2573.4555782544,3624.03109054481,-2573.4555782544,0,517.915821616396,0.533845238542909,FALSE
110,147,98,15.1296735644867,15.7779416502253,"A147",-5207.28,2590.666,975,46,28,28,46,"Polyamide (naturally occurring)",0.937900148445519,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.2336281997296,0.620689730477352,0.0518718959779128,"circle_calibrated",2527.76530693069,4627.27390495049,3139.7327662223,3402.62219342072,"landmark_ransac","MP_-1",3950,950,4375,80.9,68.9,75,80.9,"Protein",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",3145.98550236741,3416.39935977914,3145.98550236741,3416.39935977914,1,208.11229804599,0.072699565122015,FALSE
111,148,344,1062.27399296602,1062.83253629681,"A148",1698.32,-4674.514,962.5,43,31,31,43,"Polyamide (naturally occurring)",0.899673539667777,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.0070430314757,1.38709687839314,0.0334187277109339,"circle_calibrated",-4737.41469306931,-2278.3260950495,-3617.10373062262,-2917.3019303497,"landmark_ransac","MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv",-4433.03154299434,-3597.51354531248,-4433.03154299434,-3597.51354531248,0,209.154174481168,5.07890409360041,TRUE
112,150,276,477.014864910697,477.658705466269,"A150",3048.786,-3538.6,962.5,35,35,35,35,"Cellulosic",0.911131013108027,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.0070430314757,1,2.08321449756899,"circle_calibrated",-3601.50069306931,-3628.79209504951,-2578.68032163703,-4172.18128069072,"landmark_ransac","MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv",-2136.06782757084,-3994.31233612119,-2136.06782757084,-3994.31233612119,0,368.664542688583,1.29389949310541,TRUE
113,151,57,14.8684945448033,15.2879781552813,"A151",857.558,3477.994,950,57,21,21,57,"Cellulosic",0.970433624467308,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.7789816915102,0.375000021073426,0.0713619433381505,"circle_calibrated",3415.09330693069,-1437.5640950495,3913.77481856126,-2201.71216713014,"landmark_ransac","MP_-1",2750,6500,2500,80.9,39.3,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",3927.43896991144,-2195.85016253204,3927.43896991144,-2195.85016253204,1,278.141164765784,0.0534566487392245,FALSE
114,152,299,98.1483281117436,99.4723221454848,"A152",1746.888,-3845.192,937.5,35,30,30,35,"Rubber",0.772333042386798,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.5494149471335,1.16666666666667,2.04028127662482,"circle_calibrated",-3908.09269306931,-2326.89409504951,-2852.01143927781,-2968.2759252013,"landmark_ransac","MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",-2842.23240494514,-3065.93586990051,-2842.23240494514,-3065.93586990051,0,150.195396366279,0.65347094841969,FALSE
115,154,311,74.6353121812523,74.795702703876,"A154",-184.6,-4285.632,925,35,32,32,35,"Polytetrafluoroethylene",0.659396083088727,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.3183125878885,1.11111124431598,1.99060491089931,"circle_calibrated",-4348.53269306931,-395.406095049505,-3244.2161921032,-1182.27607775698,"landmark_ransac","MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",-3298.02632012883,-1130.55664285812,-3298.02632012883,-1130.55664285812,0,296.959259009263,0.25133182386788,FALSE
116,156,209,194.046815920294,194.452828166862,"A156",-1815.996,-832.988,900,36,34,34,36,"Cellulosic",0.839816627593298,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.8513750128654,1.06666668088321,2.05139934734826,"circle_calibrated",-895.888693069307,1235.9899049505,-45.3846476375818,297.890005744912,"landmark_ransac","MP_-1",6725,4375,1875,60.4,39.6,30,60.4,"Protein",0.883,"Comparstic Spotlight F2Ba Au 240926.csv",129.786698368401,214.408473013076,129.786698368401,214.408473013076,0,136.543044722999,1.4211402441915,TRUE
117,157,36,12.3735100991368,13.1327010063104,"A157",-3068.026,4305.99,887.5,40,30,30,40,"Polyamide (naturally occurring)",0.947236752252524,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.6154740551499,1.33333333333333,0.0570065205747361,"circle_calibrated",4243.08930693069,2488.0199049505,4707.09723284021,1415.40865759426,"landmark_ransac","MP_-1",2250,2825,4375,95.7,58.2,75,95.7,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",4698.29000847661,1424.09983422245,4698.29000847661,1424.09983422245,1,192.958754001697,0.0641251554673077,FALSE
118,158,103,18.3023447242968,18.7963771655082,"A158",-3433.924,2321.878,887.5,56,32,32,56,"Cellulosic",0.939837039840846,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.6154740551499,0.577235796726732,0.120501758919295,"circle_calibrated",2258.97730693069,2853.9179049505,2878.50227989724,1767.83226919138,"landmark_ransac","MP_-1",4100,2600,3125,80.9,49.2,55,80.9,"Protein",0.913,"Comparstic Spotlight F2Ba Au 240926.csv",2874.01672585741,1785.57644083625,2874.01672585741,1785.57644083625,1,184.797059062572,0.0990402380705617,FALSE
119,159,180,20.391973656072,20.8589213101118,"A159",2274.61,-15.2360000000003,875,40,25,25,40,"Polyvinyl chloride",0.674151835167838,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.3779058906227,0.625,0.0475461629925851,"circle_calibrated",-78.1366930693072,-2854.6160950495,679.0715689059,-3483.74103050112,"landmark_ransac","MP_-1",5900,8050,2500,60.4,52.7,50,60.4,"Protein",0.833,"Comparstic Spotlight F2Ba Au 240926.csv",677.493182888944,-3504.07182702195,677.493182888944,-3504.07182702195,1,325.601970294055,0.0626285327378571,FALSE
120,160,31,18.7894887547925,19.249957823694,"A160",-375.05,4343.612,875,38,31,31,38,"Carbonate",0.819768104945177,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.3779058906227,0.82352944128001,2.05322944877661,"circle_calibrated",4280.71130693069,-204.956095049505,4721.86309322544,-1070.4481913784,"landmark_ransac","MP_-1",2050,5300,2500,60.4,52.7,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv",4713.27038885231,-1053.7386037347,4713.27038885231,-1053.7386037347,1,352.239533334502,0.0533429299571242,FALSE
121,162,107,5.53426803227411,6.07061478474308,"A162",-2382.146,2143.05,850,56,22,22,56,"Polyamide (naturally occurring)",0.921464999904045,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.8976232123977,2.50000021357691,0.262185104470491,"circle_calibrated",2080.14930693069,1802.1399049505,2705.65147447208,798.381705510889,"landmark_ransac","MP_-1",4200,3600,3125,80.9,49.2,55,80.9,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",2700.14045748827,797.874936868212,2700.14045748827,797.874936868212,1,313.043148457692,0.0176789303951882,FALSE
122,164,113,10.1142817675464,10.7742592505073,"A164",-2732.782,2095.964,837.5,41,28,28,41,"Polyamide (naturally occurring)",0.958400288917463,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.6548330070098,0.6818181287635,0.0737189594660146,"circle_calibrated",2033.06330693069,2152.7759049505,2664.7904765645,1122.36265047941,"landmark_ransac","MP_-1",4250,3275,3750,80.9,59,50,80.9,"Protein",0.83,"Comparstic Spotlight F2Ba Au 240926.csv",2674.55138006328,1125.01283133378,2674.55138006328,1125.01283133378,1,182.687818523368,0.0553637448260006,FALSE
123,168,158,6.18554612622418,6.63454993261249,"A168",4537.286,625.066,812.5,35,35,35,35,"Polyamide (naturally occurring)",0.965773891299914,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.1637549129034,1,1.82021939184802,"circle_calibrated",562.165306930693,-5117.2920950495,1253.291501506,-5576.90388229555,"landmark_ransac","MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",1248.38400560143,-5573.13858485361,1248.38400560143,-5573.13858485361,1,148.267410936712,0.0417188516825487,FALSE
124,169,294,395.607633870794,395.966721267164,"A169",2291.51,-4077.476,800,45,25,25,45,"Polyamide",0.694726033409494,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.8,0.100426460832168,"circle_calibrated",-4140.37669306931,-2871.5160950495,-3070.44262954781,-3469.23263022748,"landmark_ransac","MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",-2766.17580626336,-3722.07072115769,-2766.17580626336,-3722.07072115769,0,265.419102376415,1.49050173980977,TRUE
125,175,83,970.942377593905,971.454386694108,"A175",6136.286,1530.048,787.5,35,30,30,35,"Cellulosic",0.896571768697195,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.6650618423356,0.857142857142857,1.78896684834392,"circle_calibrated",1467.14730693069,-6716.2920950495,2076.72602122027,-7059.46500320596,"landmark_ransac","MP_-1",3350,11900,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",2928.79885552175,-7524.97653437693,2928.79885552175,-7524.97653437693,0,615.769935118786,1.57679406255293,TRUE
126,176,43,27.9565316938759,28.4685407940789,"A176",1979.666,3874.104,787.5,35,30,30,35,"Polyamide (naturally occurring)",0.970222003369141,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.6650618423356,0.857142857142857,1.78896684834392,"circle_calibrated",3811.20330693069,-2559.6720950495,4271.06225375261,-3240.33739810753,"landmark_ransac","MP_-1",2350,7500,2500,60.4,52.7,50,60.4,"Protein",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",4251.13157817842,-3220.73291302103,4251.13157817842,-3220.73291302103,1,208.903860357124,0.133824868751031,FALSE
127,179,224,9.15769493460672,9.60994745413231,"A179",5183.776,-1531.114,775,35,30,30,35,"Polyamide (naturally occurring)",0.950747285026925,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.4127465715711,1.16666666666667,1.18838720999124,"circle_calibrated",-1594.01469306931,-5763.78209504951,-741.622939570333,-6157.62453336544,"landmark_ransac","MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",-746.047420734812,-6149.60659454424,-746.047420734812,-6149.60659454424,1,269.525258357735,0.0339771307164537,FALSE
128,181,352,27.5946636538743,28.2431741620347,"A181",-2827.422,-5579.756,775,40,30,30,40,"Polyamide (naturally occurring)",0.917362687058753,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.4127465715711,1.33333333333333,0.027111224578279,"circle_calibrated",-5642.65669306931,2247.4159049505,-4419.08699178409,1266.60178236359,"landmark_ransac","MP_-1",11325,3650,3125,80.9,49.2,75,80.9,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",-4393.93415922847,1277.95081212826,-4393.93415922847,1277.95081212826,1,52.2973662295956,0.527649203838075,FALSE
129,182,196,655.796238112237,656.22274925046,"A182",-4464.356,537.264,775,57,21,21,57,"Cellulosic",0.915730224189129,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.4127465715711,2.6666665168112,0.205564284561856,"circle_calibrated",474.363306930693,3884.34990495049,1238.96622691317,2732.13262271122,"landmark_ransac","MP_-1",6450,1900,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",587.496750797011,2656.92472677532,587.496750797011,2656.92472677532,0,439.742283333814,1.4913194909083,TRUE
130,184,330,486.708160693066,487.246221052748,"A184",-534.196,-5216.588,762.5,35,25,25,35,"Cellulosic",0.857782237441678,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.1583881621075,1.4,0.506378482747628,"circle_calibrated",-5279.48869306931,-45.8100950495049,-4100.88416319699,-852.704329972689,"landmark_ransac","MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv",-3697.94048376377,-1125.69008947316,-3697.94048376377,-1125.69008947316,1,27.8621203091735,17.4684537749562,TRUE
131,186,261,326.045288175951,326.592381009444,"A186",5659.212,-3032.692,762.5,32,28,28,32,"Polyamide (naturally occurring)",0.955234345501191,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.1583881621075,1.12499997892657,0.205639029265583,"circle_calibrated",-3095.59269306931,-6239.2180950495,-2131.08142506048,-6585.31632148853,"landmark_ransac","MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",-1806.9629890119,-6620.710803476,-1806.9629890119,-6620.710803476,0,551.573103757858,0.591118903286999,FALSE
132,187,39,52.9577997320442,53.72533539685,"A187",2361.242,3876.6,762.5,44,24,24,44,"Polyamide (naturally occurring)",0.920401598358279,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.1583881621075,1.88235281029849,1.9889098079965,"circle_calibrated",3813.69930693069,-2941.24809504951,4270.53801611497,-3592.545042939,"landmark_ransac","MP_-1",2250,7875,4375,95.7,58.2,75,95.7,"Cellulose",0.813,"Comparstic Spotlight F2Ba Au 240926.csv",4322.75941861492,-3601.34581980231,4322.75941861492,-3601.34581980231,0,186.679255234088,0.283683367311688,FALSE
133,188,279,28.6417415521059,29.1599908814881,"A188",-4667.26,-2669.316,762.5,50,20,20,50,"Cellulosic",0.951939672642685,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.1583881621075,2.5,0.0402680268146847,"circle_calibrated",-2732.21669306931,4087.2539049505,-1719.15707563908,2943.1753131691,"landmark_ransac","MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv",-1692.02477009888,2952.35067993076,-1692.02477009888,2952.35067993076,1,846.508363513833,0.0338351548391262,FALSE
134,189,79,100.916075521134,101.449270870913,"A189",-1343.212,2998.97,750,35,28,28,35,"Polyamide (naturally occurring)",0.916358019690294,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.9019361618552,1.25000012644056,0.503835422771157,"circle_calibrated",2936.06930693069,763.205904950495,3487.9533447807,-166.882955323218,"landmark_ransac","MP_-1",3250,4550,2500,60.4,52.7,50,60.4,"Protein",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",3574.87695470707,-218.150297130228,3574.87695470707,-218.150297130228,0,590.703481734918,0.170840495513485,FALSE
135,190,278,815.944899110567,816.478094460346,"A190",2164.006,-3759.184,750,35,28,28,35,"Polyamide (naturally occurring)",0.951073079205133,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.9019361618552,0.799999919078051,0.518020057763113,"circle_calibrated",-3822.08469306931,-2744.0120950495,-2775.71872081383,-3353.90726378873,"landmark_ransac","MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-2206.98503441416,-3938.97826147944,-2206.98503441416,-3938.97826147944,0,63.3208244809242,12.8858855802861,TRUE
