"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
47,364,698,56.5943005616895,56.8429893121196,"A364",10835.6625,3119.78333333333,475,25,25,25,25,"Polyamide (naturally occurring)",0.944604281949416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,1,0.482322784343528,"image",4972.42569582505,-3329.11327037773,4891.75569755455,502.286745510659,"451",10239.8519252829,2884.36766374144,788.457,32.148,32.148,30.631,34.504,"Polyphenylene sulphide (PPS)",6.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",4882.77097222693,558.163302015636,0,87.3065917504366,0.648224829614958,FALSE
48,370,117,82.246958404289,84.5271636797631,"A370",2545.5625,5605.70833333333,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.927519031223428,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1.25,0.278068310653553,"image",-3317.67430417495,-843.188270377734,-2952.3175505593,-3170.49661998036,"561",2472.1434532688,-797.127749090326,32605.538,573.006,160.833,160.833,571.113,"Polyethylene terephtalate (PET)",90.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2884.93749978717,-3123.33211081613,0,230.159398262511,0.357347816448848,FALSE
49,376,108,25.7187301767536,26.4531829510904,"A376",11297.8666666667,3934.17916666666,462.5,25,25,25,25,"Polyamide (naturally occurring)",0.934598424284252,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1,0.884633681708904,"image",5434.62986249172,-2514.7174370444,4693.628739638,1418.22594848296,"582",10075.6685964088,3750.63564720676,1841.216,62.752,54.33,53.655,69.462,"Cellulose Acetate Butyrate (CAB)",91.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",4718.58764335283,1424.43128548096,1,93.1619824808669,0.276064650964631,FALSE
50,396,350,13.4415640607715,13.7807198461066,"A396",9819.0625,1135.0625,437.5,25,20,20,25,"Polyamide (naturally occurring)",0.945369327981254,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.25,0.424798940205341,"image",3955.82569582505,-5313.83410371107,5456.54791535522,-1656.67588088061,"156",10815.6417115094,682.818481110873,779.724,40.759,28.102,28.102,41.491,"Polyvinyl Chloride (PVC)",59.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",5458.56075845343,-1643.38588061493,1,200.198206538605,0.0671412810992367,FALSE
51,398,489,87.6756901907976,87.7744593379673,"A398",7947.00833333333,554.070833333333,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.89218120974012,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.5,0.747185738343206,"image",2083.77152915838,-5894.82577037773,4446.94649523662,-3338.53544865626,"33",9734.09838424054,-1065.21731057363,379.811,31.321,24.389,22.618,34.504,"Polyvinyl Chloride (PVC)",23.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",4377.01743118457,-3391.42167229943,0,122.22084102139,0.717354662740813,TRUE
52,407,246,74.6869248320113,75.025113504553,"A407",4994.87083333333,4870.2875,425,25,20,20,25,"Carbonate",0.783919203644601,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8,0.593548419453752,"image",-868.365970841617,-1578.60910371107,-634.151058679348,-2086.08605133869,"642",4659.91501389594,200.027643407534,868.703,37.314,29.852,29.852,37.76,"Polyamide (PA)",81.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-697.165939160032,-2126.17671831827,0,229.142438742531,0.325941040175151,FALSE
53,413,244,58.1750369353318,58.7247231864563,"A413",10631.2375,7591.35,425,25,20,20,25,"Polyamide (naturally occurring)",0.955179047592051,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8,0.902425373424706,"image",4768.00069582505,1142.45339628893,1757.53547019756,3702.85746347241,"495",7076.73954033001,5984.90668209546,1391.046,44.713,40.432,40.411,45.925,"Cellulose Acetate Butyrate (CAB)",81.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",1719.65858727404,3658.70232036966,0,315.302176051235,0.18450566267541,FALSE
54,439,613,56.1297669238404,56.2947935510961,"A439",6525.35,9605.7,400,25,20,20,25,"Polyamide (naturally occurring)",0.932969454999438,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.609721278699353,"image",662.11319582505,3156.80339628893,-2649.64245275448,2468.22336480606,"505",2720.14064933045,4739.75409353596,445.392,34.375,18.787,18.787,35.018,"Polyether sulphone (PES)",11.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2636.94030372552,2413.54973181016,0,298.024890493013,0.188339191505068,FALSE
55,440,362,81.3458716109572,81.6325255841517,"A440",2798.95416666667,2485.275,400,25,20,20,25,"Polyamide (naturally occurring)",0.936523419568051,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.609721278699353,"image",-3064.28263750828,-3963.62160371107,-682.50053413155,-5330.14005825881,"751",4604.80452588224,-3045.75047356592,648.561,34.659,23.619,23.619,38.157,"Polyacrylamide/acrylate",57.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",-752.276427173732,-5371.95483529172,0,126.038939896922,0.645402696003983,FALSE
56,445,67,83.5091795283485,83.7152405439697,"A445",5137.70833333333,4899.375,400,25,20,20,25,"Polyamide (naturally occurring)",0.945613839833864,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.609721278699353,"image",-725.528470841617,-1549.52160371107,-546.955071870115,-1969.13470478297,"422",4853.37578952736,428.506541630994,609.674,31.067,25.938,25.868,32.148,"Cellulose Acetate Butyrate (CAB)",92.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-503.705163528613,-1897.69782009481,0,217.314285465108,0.384278370607885,FALSE
57,446,192,96.4235115008445,97.2756087110357,"A446",7400.62916666667,6150.89583333333,400,25,20,20,25,"Polyamide (naturally occurring)",0.938682943073671,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.753562314925244,"image",1537.39236249172,-298.000770377734,307.215374840766,473.736038638295,"462",5747.77308458301,2848.20140598245,2307.534,68.645,42.399,42.365,68.769,"Polyamide (PA)",87.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",390.692131527037,521.997044256646,0,120.484038550295,0.800301124207363,TRUE
58,448,252,29.820324449959,30.2676622668217,"A448",6611.52916666667,6443.6125,400,31,18,18,31,"Polyamide (naturally occurring)",0.942708238486994,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.571428544228563,0.57924092880451,"image",748.292362491716,-5.28410371106747,-476.831602514175,165.997367016362,"788",4856.82019502822,2510.64966689854,1124.931,44.154,31.431,31.406,46.047,"Polyacrylamide/acrylate",81.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-500.260758027753,184.445305172736,1,168.91785551636,0.176537432107471,FALSE
59,450,389,24.6195554428871,24.8420127819238,"A450",7550.02083333333,10056.5833333333,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.961989736542924,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25,0.690000833435499,"image",1686.78402915838,3607.68672962227,-2185.63922810182,3487.94967703819,"587",3167.91336444175,5838.51944830908,615.936,31.378,24.793,24.689,32.88,"Polyacrylamide/acrylate",50.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2189.16758861422,3512.31508658328,1,137.798597061336,0.178663324358293,FALSE
60,464,427,73.1398677863033,73.3044529426268,"A464",7494.06666666667,8532.17083333333,375,20,20,20,20,"Polyamide (naturally occurring)",0.929651488658099,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1,0.830283338064863,"image",1630.82986249172,2083.27422962227,-1210.90674817273,2313.05444022128,"632",4167.36502727351,4569.25602124358,339.77,28.836,24.559,24.559,29.852,"Polyvinyl Chloride (PVC)",36.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1189.71592578246,2243.05165951778,0,167.006033335298,0.437947458098478,FALSE
61,465,639,96.766941786171,96.8684792312652,"A465",992.441666666667,5819.82916666667,375,34,16,16,34,"Polycarbonate",0.685081002986391,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.466666695099744,0.708810248759668,"image",-4870.79513750828,-629.0674370444,-4254.10276893197,-4046.34097404526,"489",1056.49279241692,-1635.26642096532,328.4,37.86,13.476,13.476,38.51,"Polycarbonate (PC)",9.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4300.58816063905,-3961.47078269112,0,107.998834228823,0.895999873305539,TRUE
62,467,346,9.77189472752952,10.5861783983345,"A467",3217.5,8092.5,375,25,20,20,25,"Polyamide (naturally occurring)",0.956460040270024,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1.25,0.627550784010781,"image",-2645.73680417495,1643.60339628893,-4109.09634148129,-866.68948340066,"137",1256.26831146658,1464.69852980522,1980.617,65.448,40.495,40.078,66.247,"Polyethylene terephtalate (PET)",60.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4100.81264158939,-861.505831920584,1,240.905039301584,0.040563264080567,FALSE
63,469,700,73.7740874574208,73.8774465761907,"A469",3423.60416666667,4492.04166666667,375,21,21,21,21,"Polyamide (naturally occurring)",0.960811701791822,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1,0.743201653518617,"image",-2439.63263750828,-1956.8549370444,-1554.48363682025,-3416.08060663468,"11",3836.70209919132,-1024.45851214683,326.917,23.326,22.485,22.485,25.529,"Polytetrafluoroethylene (PTFE)",6.41,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1520.37885386465,-3350.66287387263,0,172.625668427173,0.42736452886521,FALSE
64,474,497,89.5051520734426,90.4769931749854,"A474",7360.00416666667,5964.99583333333,362.5,25,20,20,25,"Polyamide (naturally occurring)",0.780131420852028,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.8,0.617000573115628,"image",1496.76736249172,-483.900770377733,400.858492258044,307.920152897243,"593",5757.5322335021,2723.62874036815,2787.364,77.359,50.34,50.34,77.97,"Polyamide (PA)",22.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",400.451280446127,397.424378642346,0,214.318152065145,0.41762749077006,FALSE
65,484,170,84.3775858656087,84.8232505713861,"A484",3841.9875,9261.95833333333,350,25,20,20,25,"Polyamide (naturally occurring)",0.918820274550918,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1.25,0.773807995602612,"image",-2021.24930417495,2813.06172962227,-4422.87817266457,422.424764986763,"518",878.531841539355,2812.03514822346,809.548,36.626,36.611,33.313,44.671,"Polyacrylamide/acrylate",88.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4478.54911151662,485.830786497656,0,190.86636929541,0.442076758609134,FALSE
66,485,557,75.1769913866739,75.4511133805317,"A485",3590.97916666667,3110.19583333333,350,25,18,18,25,"Polyamide (naturally occurring)",0.949884530025255,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1.39999989210407,0.605571877292005,"image",-2272.25763750828,-3338.70077037773,-508.157328092029,-4335.66892154564,"744",4797.69123393019,-1954.447997378,450.17,45.049,27.93,27.93,46.276,"Polyethylene terephtalate (PET)",16.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",-559.389719125783,-4280.6523591038,0,387.043450733299,0.194233983921553,FALSE
67,499,79,92.5364538144868,94.1831534032185,"A499",11841.3208333333,2952.57083333333,337.5,25,15,15,25,"Polycarbonate",0.778684014132098,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",20.7296489682801,1.66666666666667,0.688459537097773,"image",5978.08402915838,-3496.32577037773,5753.72118950376,1048.08470519844,"141",11124.4900714195,3282.7705666738,11156.872,170.706,90.985,90.45,176.338,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",5767.40911836353,956.566204947997,0,254.244325522357,0.36396664359909,FALSE
