"particle_id","centroid_y","centroid_x","tile_row","tile_col","local_y","local_x","area_px","max_intensity","mean_intensity","integrated_intensity","bbox_width","bbox_height","equivalent_diameter","aspect_ratio","x_um","y_um","feret_max_um","feret_min_um","area_um2"
321,1474.32,279.95,2,0,274.32,279.95,22,116.38,79.03,1738.6,5,6,5.29,1.2,1516.39583333333,5014.1,32.5,27.0833333333333,645.486111111111
322,1477.21,215.61,2,0,277.21,215.61,28,134.62,80.83,2263.17,5,8,5.97,1.6,1167.8875,4998.44583333333,43.3333333333333,27.0833333333333,821.527777777778
323,1479.32,1349.5,2,2,279.32,149.5,28,94.95,66.77,1869.46,6,7,5.97,1.17,7309.79166666667,4987.01666666667,37.9166666666667,32.5,821.527777777778
324,1479.69,851.73,2,1,279.69,251.73,62,153.13,94.75,5874.37,12,7,8.88,1.71,4613.5375,4985.0125,65,37.9166666666667,1819.09722222222
325,1484.17,85.76,2,0,284.17,85.76,183,137.15,81.05,14832.17,21,13,15.26,1.62,464.533333333333,4960.74583333333,113.75,70.4166666666667,5369.27083333333
326,1482.23,1181.08,2,1,282.23,581.08,26,68.21,55.9,1453.47,7,5,5.75,1.4,6397.51666666667,4971.25416666667,37.9166666666667,27.0833333333333,762.847222222222
327,1482.85,2156.65,2,3,282.85,356.65,34,103.33,67.1,2281.32,8,6,6.58,1.33,11681.8541666667,4967.89583333333,43.3333333333333,32.5,997.569444444445
328,1488.95,205.73,2,0,288.95,205.73,60,113.08,76.65,4598.99,7,12,8.74,1.71,1114.37083333333,4934.85416666667,65,37.9166666666667,1760.41666666667
329,1486.6,1165.64,2,1,286.6,565.64,25,102.93,66.02,1650.62,8,4,5.64,2,6313.88333333333,4947.58333333333,43.3333333333333,21.6666666666667,733.506944444445
330,1489.88,265.26,2,0,289.88,265.26,34,123.96,82.5,2805.12,7,7,6.58,1,1436.825,4929.81666666667,37.9166666666667,37.9166666666667,997.569444444445
331,1496.59,350.92,2,0,296.59,350.92,381,130.35,70.42,26828.88,86,18,22.03,4.78,1900.81666666667,4893.47083333333,465.833333333333,97.5,11178.6458333333
332,1495.5,948.5,2,1,295.5,348.5,22,75.01,60.8,1337.68,4,6,5.29,1.5,5137.70833333333,4899.375,32.5,21.6666666666667,645.486111111111
333,1500.87,922.13,2,1,300.87,322.13,23,82.05,58.34,1341.71,6,5,5.41,1.2,4994.87083333333,4870.2875,32.5,27.0833333333333,674.826388888889
334,1502.73,2174.95,2,3,302.73,374.95,22,148.77,97.12,2136.56,7,5,5.29,1.4,11780.9791666667,4860.2125,37.9166666666667,27.0833333333333,645.486111111111
335,1506.82,400.97,2,0,306.82,400.97,34,52.74,42.48,1444.36,7,11,6.58,1.57,2171.92083333333,4838.05833333333,59.5833333333333,37.9166666666667,997.569444444445
336,1508.85,395.75,2,0,308.85,395.75,40,48.06,40.73,1629.21,10,11,7.14,1.1,2143.64583333333,4827.0625,59.5833333333333,54.1666666666667,1173.61111111111
337,1509.21,653.07,2,1,309.21,53.07,43,101.45,67.83,2916.68,8,7,7.4,1.14,3537.4625,4825.1125,43.3333333333333,37.9166666666667,1261.63194444444
338,1515.29,436.06,2,0,315.29,436.06,31,135.53,80.41,2492.79,6,7,6.28,1.17,2361.99166666667,4792.17916666667,37.9166666666667,32.5,909.548611111111
339,1518.9,1398.59,2,2,318.9,198.59,59,132.71,81.47,4806.58,11,8,8.67,1.38,7575.69583333333,4772.625,59.5833333333333,43.3333333333333,1731.07638888889
340,1521.62,1280.71,2,2,321.62,80.71,24,104.2,83.88,2013.04,5,6,5.53,1.2,6937.17916666667,4757.89166666667,32.5,27.0833333333333,704.166666666667
341,1529.5,1031.35,2,1,329.5,431.35,54,98.18,71.51,3861.68,9,8,8.29,1.12,5586.47916666667,4715.20833333333,48.75,43.3333333333333,1584.375
342,1529.25,407.38,2,0,329.25,407.38,24,138.34,81.63,1959.16,7,5,5.53,1.4,2206.64166666667,4716.5625,37.9166666666667,27.0833333333333,704.166666666667
343,1537.79,596.64,2,0,337.79,596.64,200,191.65,117.11,23421.54,18,18,15.96,1,3231.8,4670.30416666667,97.5,97.5,5868.05555555556
344,1546.98,422.07,2,0,346.98,422.07,419,141.78,82.16,34423.47,83,28,23.1,2.96,2286.2125,4620.525,449.583333333333,151.666666666667,12293.5763888889
345,1537.39,474.44,2,0,337.39,474.44,71,164.67,92.65,6578.15,10,10,9.51,1,2569.88333333333,4672.47083333333,54.1666666666667,54.1666666666667,2083.15972222222
346,1547.91,943.91,2,1,347.91,343.91,293,218.93,146.81,43014.59,25,16,19.31,1.56,5112.84583333333,4615.4875,135.416666666667,86.6666666666667,8596.70138888889
347,1550.95,537.55,2,0,350.95,537.55,22,60.71,49.92,1098.25,9,11,5.29,1.22,2911.72916666667,4599.02083333333,59.5833333333333,48.75,645.486111111111
348,1550.19,674,2,1,350.19,74,26,131.24,84.47,2196.25,5,7,5.75,1.4,3650.83333333333,4603.1375,37.9166666666667,27.0833333333333,762.847222222222
349,1553.4,856.63,2,1,353.4,256.63,89,128.65,72.35,6438.74,10,13,10.65,1.3,4640.07916666667,4585.75,70.4166666666667,54.1666666666667,2611.28472222222
350,1553,699.5,2,1,353,99.5,34,111.95,77.16,2623.59,6,7,6.58,1.17,3788.95833333333,4587.91666666667,37.9166666666667,32.5,997.569444444445
351,1553.75,1871.68,2,3,353.75,71.68,28,112.34,78.73,2204.53,6,6,5.97,1,10138.2666666667,4583.85416666667,32.5,32.5,821.527777777778
352,1559.28,2123.1,2,3,359.28,323.1,58,142.1,76.79,4453.94,10,8,8.59,1.25,11500.125,4553.9,54.1666666666667,43.3333333333333,1701.73611111111
353,1558.77,902.73,2,1,358.77,302.73,26,101.11,68.89,1791.07,7,5,5.75,1.4,4889.7875,4556.6625,37.9166666666667,27.0833333333333,762.847222222222
354,1567.14,2153.82,2,3,367.14,353.82,297,208.69,138.1,41016.25,23,21,19.45,1.1,11666.525,4511.325,124.583333333333,113.75,8714.0625
355,1568.75,965.31,2,1,368.75,365.31,159,190.94,96.21,15297.67,10,22,14.23,2.2,5228.7625,4502.60416666667,119.166666666667,54.1666666666667,4665.10416666667
356,1565.04,1887.71,2,3,365.04,87.71,24,110.15,76.31,1831.39,5,7,5.53,1.4,10225.0958333333,4522.7,37.9166666666667,27.0833333333333,704.166666666667
357,1618.8,1047.35,2,1,418.8,447.35,5496,218.88,166.22,913536.24,99,117,83.65,1.18,5673.14583333333,4231.5,633.75,536.25,161254.166666667
358,1570.7,632.05,2,1,370.7,32.05,20,99.03,66.13,1322.52,5,7,5.05,1.4,3423.60416666667,4492.04166666667,37.9166666666667,27.0833333333333,586.805555555556
359,1572.14,661.34,2,1,372.14,61.34,35,104.98,78.59,2750.78,7,7,6.68,1,3582.25833333333,4484.24166666666,37.9166666666667,37.9166666666667,1026.90972222222
360,1582.51,1098.67,2,1,382.51,498.67,39,165.75,97.42,3799.35,6,8,7.05,1.33,5951.12916666667,4428.07083333333,43.3333333333333,32.5,1144.27083333333
361,1583.5,1292.5,2,2,383.5,92.5,32,142.66,86.13,2756.09,6,6,6.38,1,7001.04166666667,4422.70833333333,32.5,32.5,938.888888888889
362,1586.5,890.42,2,1,386.5,290.42,24,98.22,66.61,1598.57,5,6,5.53,1.2,4823.10833333333,4406.45833333333,32.5,27.0833333333333,704.166666666667
363,1586.43,1426.57,2,2,386.43,226.57,21,86.43,61.58,1293.08,6,4,5.17,1.5,7727.25416666667,4406.8375,32.5,21.6666666666667,616.145833333333
364,1594.88,1487.97,2,2,394.88,287.97,33,104,78.06,2576.13,7,7,6.48,1,8059.8375,4361.06666666667,37.9166666666667,37.9166666666667,968.229166666667
365,1598.18,1853.64,2,3,398.18,53.64,33,117.22,85.3,2815.01,6,7,6.48,1.17,10040.55,4343.19166666667,37.9166666666667,32.5,968.229166666667
366,1598.78,72.11,2,0,398.78,72.11,27,111.94,76.35,2061.57,7,5,5.86,1.4,390.595833333333,4339.94166666667,37.9166666666667,27.0833333333333,792.1875
367,1599.44,887.69,2,1,399.44,287.69,32,118.28,75.57,2418.35,10,5,6.38,2,4808.32083333333,4336.36666666667,54.1666666666667,27.0833333333333,938.888888888889
368,1617.65,1126.94,2,1,417.65,526.94,34,86.82,67.94,2309.98,7,6,6.58,1.17,6104.25833333333,4237.72916666667,37.9166666666667,32.5,997.569444444445
369,1619.06,678.38,2,1,419.06,78.38,32,153.42,96.71,3094.67,6,7,6.38,1.17,3674.55833333333,4230.09166666667,37.9166666666667,32.5,938.888888888889
370,1621.37,685.5,2,1,421.37,85.5,30,133.48,83.59,2507.85,8,6,6.18,1.33,3713.125,4217.57916666667,43.3333333333333,32.5,880.208333333333
371,1629.19,389.25,2,0,429.19,389.25,32,156.23,89.6,2867.08,7,6,6.38,1.17,2108.4375,4175.22083333333,37.9166666666667,32.5,938.888888888889
372,1633.82,247,2,0,433.82,247,38,166.6,106.73,4055.78,7,7,6.96,1,1337.91666666667,4150.14166666667,37.9166666666667,37.9166666666667,1114.93055555556
373,1648.34,1019.63,2,1,448.34,419.63,35,85.51,65.45,2290.78,6,8,6.68,1.33,5522.99583333333,4071.49166666667,43.3333333333333,32.5,1026.90972222222
374,1650.68,507.95,2,0,450.68,507.95,22,72.68,54.11,1190.4,11,7,5.29,1.57,2751.39583333333,4058.81666666667,59.5833333333333,37.9166666666667,645.486111111111
375,1665.54,1117.12,2,1,465.54,517.12,67,204.76,133.07,8915.7,9,11,9.24,1.22,6051.06666666667,3978.325,59.5833333333333,48.75,1965.79861111111
376,1682.32,508.15,2,0,482.32,508.15,544,211.34,150.29,81756.27,28,30,26.32,1.07,2752.47916666667,3887.43333333333,162.5,151.666666666667,15961.1111111111
377,1671.56,1859.41,2,3,471.56,59.41,32,142.73,85.56,2737.97,7,7,6.38,1,10071.8041666667,3945.71666666667,37.9166666666667,37.9166666666667,938.888888888889
378,1670.77,1106.23,2,1,470.77,506.23,26,110.1,64.69,1682.03,7,5,5.75,1.4,5992.07916666667,3949.99583333333,37.9166666666667,27.0833333333333,762.847222222222
379,1673.69,2085.76,2,3,473.69,285.76,29,93.93,77.11,2236.07,8,5,6.08,1.6,11297.8666666667,3934.17916666666,43.3333333333333,27.0833333333333,850.868055555556
380,1683.55,1711.97,2,2,483.55,511.97,33,94.01,66.17,2183.57,7,8,6.48,1.14,9273.17083333333,3880.77083333333,43.3333333333333,37.9166666666667,968.229166666667
381,1687.89,289.29,2,0,487.89,289.29,28,133.27,84.76,2373.37,6,7,5.97,1.17,1566.9875,3857.2625,37.9166666666667,32.5,821.527777777778
382,1691.99,572.88,2,0,491.99,572.88,142,203.09,129.45,18382.35,17,13,13.45,1.31,3103.1,3835.05416666667,92.0833333333333,70.4166666666667,4166.31944444445
383,1692.65,338.25,2,0,492.65,338.25,57,100.02,73.52,4190.89,10,12,8.52,1.2,1832.1875,3831.47916666667,65,54.1666666666667,1672.39583333333
384,1691.65,534.91,2,0,491.65,534.91,54,166.84,94,5075.89,7,9,8.29,1.29,2897.42916666667,3836.89583333333,48.75,37.9166666666667,1584.375
385,1698.43,1942.68,2,3,498.43,142.68,174,182.06,117,20357.64,13,20,14.88,1.54,10522.85,3800.17083333333,108.333333333333,70.4166666666667,5105.20833333333
386,1702.21,471.67,2,0,502.21,471.67,24,116.53,82.64,1983.26,6,5,5.53,1.2,2554.87916666667,3779.69583333333,32.5,27.0833333333333,704.166666666667
387,1701.33,541.05,2,0,501.33,541.05,21,108.35,73.12,1535.58,8,4,5.17,2,2930.6875,3784.4625,43.3333333333333,21.6666666666667,616.145833333333
388,1708.09,631.54,2,1,508.09,31.54,35,139.29,90.38,3163.4,6,7,6.68,1.17,3420.84166666667,3747.84583333333,37.9166666666667,32.5,1026.90972222222
389,1716.44,464.54,2,0,516.44,464.54,52,155.7,88.34,4593.57,11,10,8.14,1.1,2516.25833333333,3702.61666666666,59.5833333333333,54.1666666666667,1525.69444444444
390,1720.19,939.03,2,1,520.19,339.03,31,98.62,75.43,2338.46,7,6,6.28,1.17,5086.4125,3682.30416666666,37.9166666666667,32.5,909.548611111111
391,1725.19,1392.24,2,2,525.19,192.24,21,105.79,76.26,1601.36,7,4,5.17,1.75,7541.3,3655.22083333333,37.9166666666667,21.6666666666667,616.145833333333
392,1739.14,1955.59,2,3,539.14,155.59,29,116.61,76.89,2229.94,6,6,6.08,1,10592.7791666667,3579.65833333333,32.5,32.5,850.868055555556
393,1759.57,2244.51,2,3,559.57,444.51,35,116.81,78.9,2761.54,8,7,6.68,1.14,12157.7625,3468.99583333333,43.3333333333333,37.9166666666667,1026.90972222222
394,1766.3,782.14,2,1,566.3,182.14,69,127.19,79.15,5461.27,9,12,9.37,1.33,4236.59166666667,3432.54166666667,65,48.75,2024.47916666667
395,1776.07,1712.66,2,2,576.07,512.66,29,97.35,63.67,1846.44,6,7,6.08,1.17,9276.90833333333,3379.62083333333,37.9166666666667,32.5,850.868055555556
396,1788.86,224,2,0,588.86,224,21,123.39,76.44,1605.33,5,5,5.17,1,1213.33333333333,3310.34166666667,27.0833333333333,27.0833333333333,616.145833333333
397,1795.55,1566.2,2,2,595.55,366.2,66,113.86,72.99,4817.54,10,9,9.17,1.11,8483.58333333333,3274.10416666667,54.1666666666667,48.75,1936.45833333333
398,1861.3,828.83,3,1,61.3,228.83,3613,220.35,154.73,559054.24,81,117,67.82,1.44,4489.49583333333,2917.95833333333,633.75,438.75,106006.423611111
399,1811.02,213.87,3,0,11.02,213.87,60,97.57,68.03,4082.03,9,9,8.74,1,1158.4625,3190.30833333333,48.75,48.75,1760.41666666667
400,1815.48,918.81,3,1,15.48,318.81,42,98.57,68,2856.11,9,6,7.31,1.5,4976.8875,3166.15,48.75,32.5,1232.29166666667
401,1816.83,782.5,3,1,16.83,182.5,24,94.39,71.62,1718.98,5,7,5.53,1.4,4238.54166666667,3158.8375,37.9166666666667,27.0833333333333,704.166666666667
402,1817.33,1534.63,3,2,17.33,334.63,30,99.02,67.71,2031.25,6,6,6.18,1,8312.57916666667,3156.12916666667,32.5,32.5,880.208333333333
403,1824.04,2000.43,3,3,24.04,200.43,23,91.6,63.35,1456.96,6,6,5.41,1,10835.6625,3119.78333333333,32.5,32.5,674.826388888889
404,1824.57,956.91,3,1,24.57,356.91,23,80.12,60.43,1389.84,7,4,5.41,1.75,5183.2625,3116.9125,37.9166666666667,21.6666666666667,674.826388888889
405,1825.81,662.95,3,1,25.81,62.95,21,91.49,66.78,1402.38,5,5,5.17,1,3590.97916666667,3110.19583333333,27.0833333333333,27.0833333333333,616.145833333333
406,1838.12,1408.31,3,2,38.12,208.31,26,91.69,73.48,1910.45,6,5,5.75,1.2,7628.34583333333,3043.51666666667,32.5,27.0833333333333,762.847222222222
407,1854.91,2186.09,3,3,54.91,386.09,22,83.8,66.69,1467.18,5,5,5.29,1,11841.3208333333,2952.57083333333,27.0833333333333,27.0833333333333,645.486111111111
408,1859.63,580.28,3,0,59.63,580.28,60,85.19,57.61,3456.37,9,10,8.74,1.11,3143.18333333333,2927.00416666667,54.1666666666667,48.75,1760.41666666667
409,1857.08,1889.24,3,3,57.08,89.24,25,156.23,93.13,2328.32,8,5,5.64,1.6,10233.3833333333,2940.81666666667,43.3333333333333,27.0833333333333,733.506944444445
410,1861.75,1089.15,3,1,61.75,489.15,20,86.16,65.72,1314.31,6,4,5.05,1.5,5899.5625,2915.52083333333,32.5,21.6666666666667,586.805555555556
411,1877.15,444.46,3,0,77.15,444.46,26,99.71,68.66,1785.04,8,5,5.75,1.6,2407.49166666667,2832.10416666667,43.3333333333333,27.0833333333333,762.847222222222
412,1908.96,1573.12,3,2,108.96,373.12,834,218.2,98.1,81815.58,106,47,32.59,2.26,8521.06666666667,2659.8,574.166666666667,254.583333333333,24469.7916666667
413,1889.2,1670.27,3,2,89.2,470.27,41,123.8,75.57,3098.51,7,8,7.23,1.14,9047.29583333333,2766.83333333333,43.3333333333333,37.9166666666667,1202.95138888889
414,1898.29,594.96,3,0,98.29,594.96,68,134.72,76.95,5232.33,12,9,9.3,1.33,3222.7,2717.59583333333,65,48.75,1995.13888888889
415,1904.46,620.64,3,1,104.46,20.64,28,127.66,85.63,2397.51,8,5,5.97,1.6,3361.8,2684.175,43.3333333333333,27.0833333333333,821.527777777778
416,1906.18,2053.8,3,3,106.18,253.8,55,141.33,82.41,4532.61,7,10,8.37,1.43,11124.75,2674.85833333333,54.1666666666667,37.9166666666667,1613.71527777778
417,1907.12,1930.25,3,3,107.12,130.25,48,204.01,127.79,6134,10,6,7.82,1.67,10455.5208333333,2669.76666666667,54.1666666666667,32.5,1408.33333333333
418,1909.73,650.13,3,1,109.73,50.13,30,100.73,72.81,2184.35,7,6,6.18,1.17,3521.5375,2655.62916666667,37.9166666666667,32.5,880.208333333333
419,1941.18,516.73,3,0,141.18,516.73,22,71.88,56.51,1243.22,6,5,5.29,1.2,2798.95416666667,2485.275,32.5,27.0833333333333,645.486111111111
420,1942.7,1135.9,3,1,142.7,535.9,30,90.15,70.09,2102.78,7,6,6.18,1.17,6152.79166666667,2477.04166666667,37.9166666666667,32.5,880.208333333333
421,1953,1120.76,3,1,153,520.76,38,153.72,97.62,3709.38,8,7,6.96,1.14,6070.78333333333,2421.25,43.3333333333333,37.9166666666667,1114.93055555556
422,1952.68,1622.79,3,2,152.68,422.79,38,140.43,85.41,3245.54,9,6,6.96,1.5,8790.1125,2422.98333333333,48.75,32.5,1114.93055555556
423,1965.1,441.25,3,0,165.1,441.25,117,151.97,96,11231.61,9,17,12.21,1.89,2390.10416666667,2355.70833333333,92.0833333333333,48.75,3432.8125
424,1966.52,458.51,3,0,166.52,458.51,79,138.77,83.29,6579.82,9,12,10.03,1.33,2483.59583333333,2348.01666666667,65,48.75,2317.88194444444
425,1970.86,1349.8,3,2,170.86,149.8,347,201.57,127.78,44340.85,36,15,21.02,2.4,7311.41666666667,2324.50833333333,195,81.25,10181.0763888889
426,1967.59,1993.19,3,3,167.59,193.19,32,113.26,71.86,2299.5,8,6,6.38,1.33,10796.4458333333,2342.22083333333,43.3333333333333,32.5,938.888888888889
427,1983.16,411.7,3,0,183.16,411.7,37,84.47,62.25,2303.34,8,6,6.86,1.33,2230.04166666667,2257.88333333333,43.3333333333333,32.5,1085.59027777778
428,1984.38,1432.1,3,2,184.38,232.1,39,205.3,121.43,4735.7,7,7,7.05,1,7757.20833333333,2251.275,37.9166666666667,37.9166666666667,1144.27083333333
429,1984.35,1193.94,3,1,184.35,593.94,34,128.03,85.14,2894.83,7,6,6.58,1.17,6467.175,2251.4375,37.9166666666667,32.5,997.569444444445
430,1987.47,358.34,3,0,187.47,358.34,32,150.79,82.05,2625.66,8,6,6.38,1.33,1941.00833333333,2234.5375,43.3333333333333,32.5,938.888888888889
431,1987.64,563.18,3,0,187.64,563.18,28,79.1,54.99,1539.65,10,5,5.97,2,3050.55833333333,2233.61666666666,54.1666666666667,27.0833333333333,821.527777777778
432,1991.69,1197.04,3,1,191.69,597.04,26,141.8,96.15,2499.96,5,6,5.75,1.2,6483.96666666667,2211.67916666666,32.5,27.0833333333333,762.847222222222
433,2002.28,1348.08,3,2,202.28,148.08,25,174.12,106.81,2670.24,5,6,5.64,1.2,7302.1,2154.31666666667,32.5,27.0833333333333,733.506944444445
434,2002.68,494.06,3,0,202.68,494.06,31,83.28,58.58,1815.98,10,5,6.28,2,2676.15833333333,2152.15,54.1666666666667,27.0833333333333,909.548611111111
435,2013.82,623.36,3,1,213.82,23.36,28,74.18,55.7,1559.72,6,6,5.97,1,3376.53333333333,2091.80833333333,32.5,32.5,821.527777777778
436,2014.74,1040.22,3,1,214.74,440.22,27,93.81,66.65,1799.61,7,5,5.86,1.4,5634.525,2086.825,37.9166666666667,27.0833333333333,792.1875
437,2023.62,913.25,3,1,223.62,313.25,48,109.86,71.23,3419.26,11,9,7.82,1.22,4946.77083333333,2038.725,59.5833333333333,48.75,1408.33333333333
438,2039.66,611.38,3,1,239.66,11.38,32,154.08,105.05,3361.58,6,6,6.38,1,3311.64166666667,1951.84166666667,32.5,32.5,938.888888888889
439,2043.35,1363.95,3,2,243.35,163.95,75,175.63,127.66,9574.69,12,10,9.77,1.2,7388.0625,1931.85416666667,65,54.1666666666667,2200.52083333333
440,2043.66,2028.2,3,3,243.66,228.2,41,145.04,92.15,3778.08,8,8,7.23,1,10986.0833333333,1930.175,43.3333333333333,43.3333333333333,1202.95138888889
441,2046.55,990.59,3,1,246.55,390.59,29,85.04,63.69,1847,8,6,6.08,1.33,5365.69583333333,1914.52083333333,43.3333333333333,32.5,850.868055555556
442,2052.45,1556.87,3,2,252.45,356.87,31,164.64,100.89,3127.68,5,8,6.28,1.6,8433.04583333333,1882.5625,43.3333333333333,27.0833333333333,909.548611111111
443,2055.11,1468.71,3,2,255.11,268.71,150,168.34,90.73,13609.51,33,12,13.82,2.75,7955.5125,1868.15416666667,178.75,65,4401.04166666667
444,2054.33,1509.12,3,2,254.33,309.12,24,149.07,99.28,2382.65,5,6,5.53,1.2,8174.4,1872.37916666667,32.5,27.0833333333333,704.166666666667
445,2073.87,1108.26,3,1,273.87,508.26,1900,220.59,155.97,296352.16,75,38,49.18,1.97,6003.075,1766.5375,406.25,205.833333333333,55746.5277777778
446,2064.32,1945.49,3,3,264.32,145.49,136,183.49,116.14,15794.38,16,16,13.16,1,10538.0708333333,1818.26666666666,86.6666666666667,86.6666666666667,3990.27777777778
447,2062.68,1513.4,3,2,262.68,313.4,40,195.06,131.17,5246.64,9,6,7.14,1.5,8197.58333333333,1827.15,48.75,32.5,1173.61111111111
448,2063.87,1050.83,3,1,263.87,450.83,23,82.99,58.7,1350.15,5,6,5.41,1.2,5691.99583333333,1820.70416666667,32.5,27.0833333333333,674.826388888889
449,2064.52,1879.37,3,3,264.52,79.37,27,116.67,79.05,2134.46,8,4,5.86,2,10179.9208333333,1817.18333333333,43.3333333333333,21.6666666666667,792.1875
450,2067.47,1024.38,3,1,267.47,424.38,47,103.73,70.71,3323.46,9,8,7.74,1.12,5548.725,1801.20416666667,48.75,43.3333333333333,1378.99305555556
451,2066.81,456.19,3,0,266.81,456.19,21,82.99,64.96,1364.06,6,5,5.17,1.2,2471.02916666667,1804.77916666667,32.5,27.0833333333333,616.145833333333
452,2074.39,824.5,3,1,274.39,224.5,106,191.85,85.69,9082.88,15,13,11.62,1.15,4466.04166666667,1763.72083333333,81.25,70.4166666666667,3110.06944444444
453,2079.07,1610.25,3,2,279.07,410.25,28,88.71,65.04,1821.02,6,7,5.97,1.17,8722.1875,1738.37083333333,37.9166666666667,32.5,821.527777777778
454,2082.43,1072.71,3,1,282.43,472.71,28,141.7,83.92,2349.67,5,8,5.97,1.6,5810.5125,1720.17083333333,43.3333333333333,27.0833333333333,821.527777777778
455,2082.7,1152.7,3,1,282.7,552.7,33,114.39,72.87,2404.72,6,7,6.48,1.17,6243.79166666667,1718.70833333333,37.9166666666667,32.5,968.229166666667
456,2105.6,1096.61,3,1,305.6,496.61,158,166.31,98.4,15546.54,14,21,14.18,1.5,5939.97083333333,1594.66666666667,113.75,75.8333333333333,4635.76388888889
457,2105.17,1317.24,3,2,305.17,117.24,29,110.55,74.91,2172.37,6,12,6.08,2,7135.05,1596.99583333333,65,32.5,850.868055555556
458,2102.39,503.77,3,0,302.39,503.77,31,134.48,86.93,2694.85,7,6,6.28,1.17,2728.75416666667,1612.05416666667,37.9166666666667,32.5,909.548611111111
459,2106.06,1922.28,3,3,306.06,122.28,72,111.89,78.25,5634.31,13,10,9.57,1.3,10412.35,1592.175,70.4166666666667,54.1666666666667,2112.5
460,2111.07,1355.56,3,2,311.07,155.56,27,112.18,81.06,2188.68,6,7,5.86,1.17,7342.61666666667,1565.0375,37.9166666666667,32.5,792.1875
461,2118.68,969.65,3,1,318.68,369.65,63,149.01,89.87,5661.76,9,10,8.96,1.11,5252.27083333333,1523.81666666667,54.1666666666667,48.75,1848.4375
462,2122.29,1021.74,3,1,322.29,421.74,31,94.55,67.52,2093.07,7,6,6.28,1.17,5534.425,1504.2625,37.9166666666667,32.5,909.548611111111
463,2126.17,460.33,3,0,326.17,460.33,36,101.1,64.31,2315.26,10,5,6.77,2,2493.45416666667,1483.24583333333,54.1666666666667,27.0833333333333,1056.25
464,2127.19,432.47,3,0,327.19,432.47,32,110.82,72.56,2321.85,8,6,6.38,1.33,2342.54583333333,1477.72083333333,43.3333333333333,32.5,938.888888888889
465,2129.88,1136.24,3,1,329.88,536.24,34,91.58,72.76,2473.97,6,7,6.58,1.17,6154.63333333333,1463.15,37.9166666666667,32.5,997.569444444445
466,2140.28,600.59,3,1,340.28,0.59,29,145,80.54,2335.52,7,6,6.08,1.17,3253.19583333333,1406.81666666667,37.9166666666667,32.5,850.868055555556
467,2154.61,1616.15,3,2,354.61,416.15,408,222.4,154.68,63111.27,22,31,22.79,1.41,8754.14583333333,1329.19583333333,167.916666666667,119.166666666667,11970.8333333333
468,2149.69,1005.79,3,1,349.69,405.79,72,164.28,96.97,6981.71,10,14,9.57,1.4,5448.02916666667,1355.84583333333,75.8333333333333,54.1666666666667,2112.5
469,2176.29,442.61,3,0,376.29,442.61,1137,217.36,129.85,147636.78,44,52,38.05,1.18,2397.47083333333,1211.7625,281.666666666667,238.333333333333,33359.8958333333
470,2159.41,1860.41,3,3,359.41,60.41,27,144.4,93.15,2515.12,6,6,5.86,1,10077.2208333333,1303.19583333333,32.5,32.5,792.1875
471,2162.89,1101.11,3,1,362.89,501.11,28,114.54,83.65,2342.27,7,6,5.97,1.17,5964.34583333333,1284.34583333333,37.9166666666667,32.5,821.527777777778
472,2162.44,1439.59,3,2,362.44,239.59,27,104.22,80.03,2160.93,8,4,5.86,2,7797.77916666667,1286.78333333333,43.3333333333333,21.6666666666667,792.1875
473,2167.28,1096.14,3,1,367.28,496.14,36,101.79,68.94,2481.89,8,6,6.77,1.33,5937.425,1260.56666666667,43.3333333333333,32.5,1056.25
474,2171.17,989.75,3,1,371.17,389.75,24,94.91,69.02,1656.41,7,5,5.53,1.4,5361.14583333333,1239.49583333333,37.9166666666667,27.0833333333333,704.166666666667
475,2190.45,1812.75,3,3,390.45,12.75,20,110.12,75.35,1507.06,6,6,5.05,1,9819.0625,1135.0625,32.5,32.5,586.805555555556
476,2192,1396.5,3,2,392,196.5,26,175.19,114.12,2967.03,6,5,5.75,1.2,7564.375,1126.66666666667,32.5,27.0833333333333,762.847222222222
477,2203.93,688.53,3,1,403.93,88.53,30,104.4,67.15,2014.45,8,5,6.18,1.6,3729.5375,1062.04583333333,43.3333333333333,27.0833333333333,880.208333333333
478,2207.06,1373.7,3,2,407.06,173.7,33,138.35,91.87,3031.59,8,6,6.48,1.33,7440.875,1045.09166666667,43.3333333333333,32.5,968.229166666667
479,2221.03,1154.69,3,1,421.03,554.69,32,115.05,78.01,2496.45,6,7,6.38,1.17,6254.57083333333,969.420833333332,37.9166666666667,32.5,938.888888888889
480,2247.61,676.49,3,1,447.61,76.49,449,202.35,99.18,44532.99,39,47,23.91,1.21,3664.32083333333,825.445833333331,254.583333333333,211.25,13173.7847222222
481,2229.74,677.7,3,1,429.74,77.7,47,109.94,76.28,3585.17,7,10,7.74,1.43,3670.875,922.241666666667,54.1666666666667,37.9166666666667,1378.99305555556
482,2232.02,1169.13,3,1,432.02,569.13,53,159.9,103.74,5498.43,11,7,8.21,1.57,6332.7875,909.891666666666,59.5833333333333,37.9166666666667,1555.03472222222
483,2234.77,882.56,3,1,434.77,282.56,39,168.27,105.18,4101.98,6,9,7.05,1.5,4780.53333333333,894.995833333332,48.75,32.5,1144.27083333333
484,2235.77,1590.09,3,2,435.77,390.09,22,86.05,65.34,1437.48,8,5,5.29,1.6,8612.9875,889.579166666666,43.3333333333333,27.0833333333333,645.486111111111
