"ldir_row","ldir_x_aligned","ldir_y_aligned","raman_row","raman_x_norm","raman_y_norm","dx","dy","dist"
445,1620.68820602988,-5000.89797032025,253,1612.8820167475,-4996.5146356984,-7.80618928238346,4.38333462185074,8.95266516292851
446,2799.80977637655,-4469.61673202124,104,2789.14649528988,-4470.66872923436,-10.6632810866686,-1.05199721312056,10.715048374586
447,6408.35540324379,-1719.20048875087,280,6408.06854152273,-1709.40365271467,-0.286861721059722,9.79683603619151,9.80103494366946
448,-4272.50824254863,186.637984596906,56,-4452.14200267672,233.815117351676,-179.633760128096,47.17713275477,185.725522297608
449,5723.84198255584,-1358.6842229405,727,5643.41052033273,-1584.83098710038,-80.4314622231132,-226.146764159872,240.024121819722
450,4940.55103100155,-238.640957076552,760,4939.60366299103,-235.772165931714,-0.947368010527498,2.86879114483884,3.02117010114898
451,1751.77390882822,728.835817296045,373,1751.23230436522,739.568658394056,-0.541604463001704,10.7328410980114,10.7464977285395
452,-3827.40895226788,-1937.04696553335,5,-3820.66766085309,-1943.04915918942,6.74129141478397,-6.00219365606722,9.02614749624521
453,1770.93012669341,6.16291191621713,224,1770.17653461993,7.63248946212616,-0.753592073478558,1.46957754590903,1.65153237226817
454,402.467415838745,543.405251328667,192,390.692131527037,521.997044256646,-11.7752843117077,-21.4082070720207,24.4329419157838
455,-2838.25362528253,-5059.62628360827,703,-2843.03056619342,-5067.12494846595,-4.77694091088915,-7.49866485768143,8.89095827872075
456,-553.368265614382,2731.59723130275,585,-546.186164705833,2727.56469997155,7.18210090854893,-4.0325313312037,8.23673979179377
457,2924.61280266415,-57.2910646189197,766,2925.77458015718,-54.9408771367634,1.16177749303006,2.35018748215623,2.62166133293281
458,2766.53600660346,2848.50210164559,101,2769.05412986822,2845.24855458413,2.51812326475783,-3.25354706146072,4.11418439762419
459,3258.95201325764,2983.11931937948,705,3258.15971098979,2985.32104495228,-0.792302267857849,2.20172557279147,2.3399440979512
460,2296.18890120901,-4562.0494284472,247,2288.55956249879,-4560.22327225662,-7.62933871022096,1.82615619057287,7.84484898437463
461,5278.14026961508,1293.70733281904,336,5269.69252348983,1296.41421436581,-8.44774612524907,2.70688154676918,8.87082985435411
462,1556.1028620531,1684.5181158729,208,1560.06779906771,1687.35423871298,3.96493701460577,2.83612284007495,4.87486597700754
463,1685.67578872842,-5204.40480812386,658,1677.75165368029,-5207.77150641758,-7.92413504813794,-3.36669829372477,8.60967906847272
464,4566.60709009165,2389.87120145732,121,4571.62634198294,2398.04990705631,5.01925189128451,8.17870559898938,9.59604683310286
465,3800.25355540878,-3541.32238725308,689,3796.63510429031,-3534.93856816844,-3.61845111847106,6.38381908463361,7.33800617348451
466,1381.24828646281,4204.46731446664,564,1389.56972677533,4212.67753842403,8.32144031251801,8.2102239573851,11.6899164370503
467,1861.44087444738,-2811.01074949356,265,1911.97122773851,-2739.85496505414,50.5303532911284,71.1557844394169,87.2723453501453
468,-2357.11727019392,48.2860119550751,28,-2356.22125540575,35.7618010524461,0.896014788172124,-12.524210902629,12.5562216145683
469,-1147.9577075847,-4810.28809393145,418,-1151.25339768957,-4812.81300898607,-3.29569010487148,-2.5249150546224,4.15171883686825
470,-1642.99847536432,-899.223745557655,789,-1639.21084364419,-898.246157263044,3.78763172013123,0.977588294611337,3.91175573382405
471,2344.92888850396,933.993660457469,777,2343.09598292901,933.603501608956,-1.8329055749482,-0.390158848512897,1.87397085723047
472,4580.8258055319,-585.540372134397,341,4578.51515298465,-580.786783600804,-2.31065254725672,4.75358853359353,5.28542516178745
473,-4482.88977137102,493.884770122214,170,-4478.54911151662,485.830786497656,4.34065985439975,-8.05398362455787,9.14920653369701
474,-336.542985659904,3065.43659477795,397,-335.503361570133,3059.94983080417,1.03962408977065,-5.48676397378813,5.58438869994655
475,1836.83799802585,4116.475926728,259,1845.37938805529,4125.99333331915,8.54139002944203,9.51740659114512,12.7881340255811
476,-906.432361763925,2589.59726110588,598,-831.497753693423,2445.12344890134,74.9346080705017,-144.473812204548,162.750968966684
477,-441.836594996053,-5253.43902167907,531,-465.816703019193,-5158.40169423864,-23.9801080231397,95.037327440421,98.0160149558185
478,4675.82548833216,2222.27194841344,650,4678.97698009293,2228.69996993088,3.15149176076739,6.42802151743399,7.1590055836533
479,-319.036316741309,3120.63811125416,342,-314.262860981523,3121.3750622361,4.77345575978654,0.736950981934569,4.83000793378372
480,3277.40876124505,1046.57388987478,85,3277.1039412445,1112.71258765348,-0.304820000549171,66.1386977786992,66.1394002021098
481,-2316.18310951932,3242.22316789835,479,-2397.55412141602,3395.20529955417,-81.3710118967006,152.982131655816,173.276582904472
482,2898.24992517143,-226.129546380649,181,2893.62679548252,-228.309287346524,-4.62312968891592,-2.17974096587523,5.11122282813521
483,6015.72373483608,-3635.64553834861,446,6010.23970617383,-3625.06717877417,-5.48402866225479,10.5783595744383,11.915379207333
484,1119.34987675304,430.228530286312,420,1121.48016529202,432.442501234386,2.13028853897526,2.21397094807401,3.07242520140118
485,2892.25758378108,2787.47065187256,101,2769.05412986822,2845.24855458413,-123.203453912861,57.7779027115621,136.078569575834
486,4699.00131964912,2095.82620496812,369,4705.38408893283,2101.83103398268,6.38276928370487,6.00482901455416,8.76343056245886
487,4380.21079208191,1727.02283632787,707,4388.49878285409,1733.27964539107,8.28799077217718,6.25680906319485,10.3845293919836
488,-1771.04885901923,1929.29097106368,787,-1764.93164442544,1927.31448860596,6.11721459378805,-1.97648245772007,6.4285921703067
489,-4292.848835407,540.645113642118,170,-4478.54911151662,485.830786497656,-185.700276109619,-54.8143271444611,193.621287588655
490,-816.885717061243,1370.89621992876,6,-546.760232289313,1356.11724304732,270.12548477193,-14.7789768814455,270.529472850802
491,-2584.91244001296,-1783.20561751027,396,-2865.99326953246,-1785.75464131699,-281.080829519498,-2.54902380671706,281.092387384889
492,2144.48568172965,-5238.0639277677,239,2138.15385562807,-5238.19708834181,-6.33182610157792,-0.133160574111571,6.33322615411144
493,3880.96030066492,298.929104189204,268,3881.59710664476,303.277294952276,0.63680597983921,4.34819076307269,4.39457446950551
494,4473.76759162065,-5480.87187587555,563,4455.09062253731,-5295.60384668941,-18.6769690833462,185.268029186142,186.207067031993
495,-3202.10318294626,-2082.58320249411,114,-3150.15672335309,-2100.91774464532,51.946459593169,-18.3345421512176,55.087113739599
496,-4833.64796823541,-1599.53042419658,534,-4833.3228781048,-1606.64555527246,0.325090130603712,-7.11513107588689,7.12255388326879
497,-1924.5062849689,-2324.55406423723,98,-1923.9483650483,-2329.39664286878,0.557919920597215,-4.84257863155335,4.87461202974927
498,-746.684418383583,-5368.29910831356,362,-752.276427173732,-5371.95483529172,-5.59200879014918,-3.65572697815878,6.68093571649538
499,6100.52966243366,-426.605197039199,347,6100.36831677963,-426.936671229224,-0.161345654027173,-0.331474190025176,0.368656423687833
500,735.510174797037,-6240.30717985562,522,404.469753530468,-6494.83102857083,-331.04042126657,-254.523848715217,417.576520026156
501,2590.97692034637,146.021047352422,330,2591.66724657413,148.853114997226,0.690326227756941,2.83206764480474,2.91498841258057
502,3611.90418761773,-4572.92635293868,626,3602.02619349193,-4569.98242117571,-9.87799412580171,2.94393176296217,10.3073518507108
503,-721.942351133393,-1196.12166211184,228,-726.443385917312,-1212.26112542443,-4.50103478391964,-16.1394633125897,16.7553451216166
504,3581.87157811944,449.981601805057,250,3584.23009840418,434.738771568286,2.3585202847421,-15.2428302367713,15.4242176968743
505,4375.01155257434,-5964.98216292174,184,4367.25828226548,-5954.63343251989,-7.75327030886092,10.3487304018445,12.930948202368
