"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
47,322,454,40.8679291881873,41.0008860503017,"A322",6284.10714285714,9518.63095238095,537.5,30,20,20,30,"Polyamide (naturally occurring)",0.940000872833713,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,1.5,2.11217677722759,"image",758.848424247124,3394.49809818744,5075.15084056088,-917.846782474329,"244",10436.1830388317,1367.68110819777,519.541,42.473,29.075,29.075,44.777,"Polyacrylamide/acrylate",30.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",5079.10208577573,-958.523253528034,1,353.839345832342,0.115498543815281,FALSE
48,324,391,29.3861876590837,29.706961779614,"A324",9806.55,3617.68333333333,525,25,25,25,25,"Cellulosic",0.784865772545517,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1,2.45390169800845,"image",4281.29128138998,-2506.44952086018,-1392.03200549764,-2961.37816545992,"564",3971.03391372471,-663.944069723887,689.756,47.59,24.749,24.749,47.238,"Polyvinyl Chloride (PVC)",49.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1386.04703933126,-2990.14843144969,1,189.535513679006,0.155043174171842,FALSE
49,325,702,47.3004204091186,47.5252734294249,"A325",6667.91666666667,8134.31666666667,525,25,25,25,25,"Polyamide (naturally occurring)",0.962711253353756,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1,2.45390169800845,"image",1142.65794805665,2010.18381247316,3658.46138140704,-972.219132448351,"301",8980.92171471999,1321.75570151969,448.193,38.073,17.605,17.605,37.751,"Polytetrafluoroethylene (PTFE)",6.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",3623.84076166402,-1004.44866020611,1,209.267415777627,0.226028597110318,FALSE
50,329,129,76.6557843408802,76.7742451917763,"A329",5716.55303030303,2591.13636363636,525,35,21,21,35,"Polyamide (naturally occurring)",0.953848502781251,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.6666667415944,2.04626043253086,"image",191.294311693011,-3532.99649055715,-1449.49642337136,1199.88439907939,"775",3984.23746814466,3526.74928965111,688.932,35.21,25.263,25.263,37.483,"Cellulose Acetate Butyrate (CAB)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1372.84348491131,1200.54492792531,0,96.1387240796212,0.79734555533933,TRUE
51,333,311,79.6465330480572,79.7037710062907,"A333",6743.07291666667,9687.03125,525,30,25,25,30,"Polyamide (naturally occurring)",0.967155986327077,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.2,1.80488204132595,"image",1217.81419805665,3562.89839580649,5132.69951555527,-1396.88784297582,"769",10563.0519747799,898.093824914384,554.309,32.942,23.762,23.762,32.88,"Polyacrylamide/acrylate",70.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",5205.97102172393,-1428.11053681142,0,363.61207650445,0.219042595652299,FALSE
52,337,602,94.7179132563821,94.7851905978934,"A337",3351.36904761905,4954.70238095238,512.5,32,21,21,32,"Polyamide (naturally occurring)",0.947647703170995,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,1.4999998876084,1.66317893971171,"image",-2173.88967099097,-1169.43047324113,1357.50824069485,2934.95912686956,"200",6731.72492266092,5168.00851080908,592.702,32.725,25.864,25.811,32.722,"Polyphenylene sulphide (PPS)",12.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",1374.64396960495,2841.80414908328,0,134.357646892577,0.704968533217256,TRUE
53,348,625,76.8583258896387,77.0437195414975,"A348",4894.45987654321,8460.63271604938,500,35,20,20,35,"Polyamide (naturally occurring)",0.934525847136481,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.75,2.2998450093463,"image",-630.798842066809,2336.49986185587,4374.46685210941,657.01377787509,"355",9797.81988600638,3022.14388377569,738.859,39.098,28.002,26.966,41.077,"Polycarbonate (PC)",10.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",4440.73893295041,695.939522049886,0,275.314903366544,0.279165148525623,FALSE
54,366,450,99.385144888474,99.5781806441237,"A366",7711.21376811594,5545.96014492754,475,44,19,19,44,"Carbonate",0.777911336721805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,2.33333346055198,2.07637486744425,"image",2185.95504950592,-578.172709265976,935.641869780518,-1386.66184881012,"721",6391.87691324311,946.31550192637,439.789,28.716,20.909,20.909,28.6,"Polyamide (PA)",31.06,"Comparstic Raman F2Ba Au IAEA 240930.csv",1034.79596018714,-1379.88885979943,0,157.352783296516,0.631607161985768,FALSE
55,373,148,78.571208157757,78.8050926859545,"A373",8486.20614035088,6282.47807017544,462.5,30,20,20,30,"Polyamide (naturally occurring)",0.963653571980297,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.666666666666667,2.10348400389176,"image",2960.94742174086,158.345215981927,1467.09532574889,-2298.19922522837,"59",6831.03861460227,-50.2658229880135,776.923,35.346,30.411,30.411,36.128,"Cellulose Acetate Butyrate (CAB)",89.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",1473.9576615463,-2376.47018471382,0,119.302829802701,0.65858629076691,FALSE
56,374,598,62.2462040047252,62.7069638738405,"A374",4368,2968.875,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.905579774011368,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.8,2.30482959450448,"image",-1157.25871861002,-3155.25785419351,-780.560635447747,2409.34636268929,"490",4525.58319936255,4771.32781062714,1204.354,42.839,37.058,37.058,43.494,"Polycarbonate (PC)",12.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",-831.497753693423,2445.12344890134,0,230.79306298492,0.269705697388281,FALSE
57,378,92,42.9985823823629,43.5626689506839,"A378",3604.79166666667,1239.33333333333,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.960430109195392,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.8,2.30482959450448,"image",-1920.46705194335,-4884.79952086018,-2268.43553727949,3534.99429525628,"556",3055.39611808045,5888.46332807149,1389.398,51.9,36.84,36.663,52.542,"Cellulose Acetate Butyrate (CAB)",91.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2301.68483497552,3562.25896634569,1,82.4484941744413,0.521520530034037,FALSE
58,381,84,82.9896017388919,83.3476374543922,"A381",4838.99509803922,596.789215686274,450,25,20,20,25,"Polyamide (naturally occurring)",0.953584272303069,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.8,2.11081812136662,"image",-686.263620570803,-5527.34363850724,-3165.7441093058,2495.47309372992,"381",2186.25779669774,4904.51148999358,828.168,42.418,28.508,28.508,42.481,"Cellulose Acetate Butyrate (CAB)",91.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3170.82315635823,2578.30712826778,0,100.017474785449,0.829751020178384,TRUE
59,384,138,92.6836219532032,92.8636799474823,"A384",7790.12254901961,5270.41666666667,450,25,20,20,25,"Polyamide (naturally occurring)",0.965927014115936,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.8,2.11081812136662,"image",2264.86383040959,-853.716187526845,653.08380391627,-1399.8977938951,"14",6015.86264606632,833.798255565069,527.945,35.429,20.538,20.538,35.429,"Cellulose Acetate Butyrate (CAB)",90.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",658.781693010347,-1492.40610616073,0,117.078012312905,0.791639865780223,TRUE
60,385,248,39.2244678860978,40.4944427206114,"A385",4813.79166666667,7778.875,450,30,20,20,30,"Chitin",0.92005331203168,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.666666666666667,2.18217627246742,"image",-711.467051943352,1654.74214580649,3737.98760513094,889.258603708078,"185",9089.99455558044,3176.56806373074,5918.782,138.258,56.566,56.566,138.247,"Polyamide (PA)",81.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",3732.91360252447,850.363702004936,1,88.8727254358869,0.441355519297025,FALSE
61,388,80,84.0247686194854,85.2979441462052,"A388",5153.53070175439,3064.40789473684,437.5,25,25,25,25,"Polyethylene terephthalate",0.859266622324985,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1,2.36178640910065,"image",-371.728016855633,-3059.72495945667,-867.131433726493,1633.19890018375,"402",4406.17714199954,3965.91099101027,6816.157,104.475,86.384,86.384,105.541,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-950.903811056432,1639.70662928447,0,254.949069593878,0.32957472154471,FALSE
62,408,310,65.4468529706191,65.4837740078991,"A408",6348.75,9080.41666666667,425,30,20,20,30,"Carbonate",0.728779598998151,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.5,1.80855177021492,"image",823.491281389981,2956.28381247316,4639.59468133299,-880.452812210917,"118",9996.44726988908,1511.19800406678,410.953,30.732,18.962,18.962,32.003,"Polyacrylamide/acrylate",70.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",4639.36631683311,-815.006357659024,0,132.009580944839,0.495773507515083,FALSE
63,416,286,49.3880679145048,49.5291425633546,"A416",4001.47222222222,4160.36111111111,425,25,20,20,25,"Polyamide (naturally occurring)",0.967439617606373,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.25,2.04281339225257,"image",-1523.7864963878,-1963.7717430824,447.004482414058,2490.8948642981,"492",5826.42034351923,4773.05001337757,559.252,29.59,25.052,24.878,29.852,"Polyamide (PA)",76.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",469.339390463258,2446.84565165177,1,128.398033605679,0.384648164209271,FALSE
64,419,32,85.7913246983877,86.0038517333249,"A419",3205.89285714286,2943.31349206349,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.897875915099276,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8,2.40913859202346,"image",-2319.36586146716,-3180.81936213002,-541.298609582166,3531.29104841011,"568",4731.09939424697,5871.24130056721,488.234,37.995,19.079,19.079,37.888,"Cellulose Acetate Butyrate (CAB)",93.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",-625.981558809002,3545.03693884141,0,92.4958338030234,0.927515555793427,TRUE
65,421,615,62.9441976564814,63.0036857999739,"A421",6939.26587301587,10379.623015873,412.5,28,18,18,28,"Carbonate",0.796858376679771,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.625000063220279,2.35247424936996,"image",1414.00715440585,4255.4901616795,5753.358763393,-1742.54748590196,"282",11169.8414105141,562.838356164383,424.465,28.98,20.578,19.821,32.148,"Polyether sulphone (PES)",11.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",5812.76045745813,-1763.36600556142,0,192.257926094792,0.327394552386084,FALSE
66,426,261,30.9842158441122,31.0506574293858,"A426",7683.15476190476,5335.41666666667,412.5,25,20,20,25,"Polyurethane",0.679958098054692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.25,2.40913859202346,"image",2157.89604329474,-788.716187526845,739.795828025125,-1311.91673367054,"677",6110.58379733986,986.500232769692,372.89,25.474,20.808,20.488,28.009,"Cellulose Acetate Butyrate (CAB)",80.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",753.502844283887,-1339.70412895611,1,197.837568864199,0.156614418697091,FALSE
67,434,366,80.7186794642055,81.4074331555319,"A434",4331.97916666667,4697.15277777778,400,25,20,20,25,"Polyamide (naturally occurring)",0.88472437131034,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,2.57344164331474,"image",-1193.27955194335,-1426.98007641573,887.535134039246,2051.60232364615,"757",6175.45343427265,4419.42438195634,1746.634,56.246,46.528,46.528,56.248,"Polyamide (PA)",56.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",818.372481216677,2093.22002023054,0,267.001257771898,0.302315727415652,FALSE
68,447,214,84.5115919726102,84.7975611235273,"A447",7990.9375,10809.4097222222,400,25,20,20,25,"Polyamide (naturally occurring)",0.93357967119977,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,2.57344164331474,"image",2465.67878138998,4685.27686802871,5927.40368359843,-2850.18879900314,"431",11358.1355778942,-482.538713345462,692.886,36.396,30.861,30.861,36.74,"Cellulose Acetate Butyrate (CAB)",85.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",6001.05462483823,-2808.74307507127,0,186.81823171562,0.452373364186725,FALSE
69,457,397,97.3032575755907,97.9909251536786,"A457",3704.63888888889,3201.25,387.5,30,15,15,30,"Polyamide (naturally occurring)",0.942416184904301,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.5,2.0440259339866,"image",-1820.61982972113,-2922.88285419351,-406.785784952093,2993.71736103581,"47",5021.57759148584,5386.15419252997,1810.897,55.685,42.481,41.9,56.639,"Polyacrylamide/acrylate",46.45,"Comparstic Raman F2Ba Au IAEA 240930.csv",-335.503361570133,3059.94983080417,0,157.660965796251,0.617167712275327,FALSE
70,461,420,16.0470721887209,16.1257075991055,"A461",5882.5,5291.30952380952,387.5,28,18,18,28,"Cellulosic",0.961826261035205,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.59999994605203,2.00952949824313,"image",357.241281389981,-832.823330383988,1106.20385603848,427.528958579623,"569",6478.56111834799,2758.64686296019,388.379,22.609,21.813,21.527,24.133,"Polypropylene (PP) Lab bench",37.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",1121.48016529202,432.442501234386,1,91.3089743863385,0.175744742469935,FALSE
71,472,400,75.6073636716953,75.9465537612312,"A472",3759.58333333333,1639.58333333333,362.5,29,20,20,29,"Polyamide",0.663111423319241,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.692307723853265,1.98456724068244,"image",-1765.67538527669,-4484.54952086018,-1919.15636144703,3295.46352754759,"743",3497.42815735699,5575.02242749358,703.762,42.889,23.343,23.343,43.131,"Polyacrylamide/acrylate",45.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1859.65279569898,3248.81806576778,0,255.165617560615,0.296307019709403,FALSE
72,473,767,29.5040105108063,29.9669453450587,"A473",4732.19696969697,6502.95454545455,362.5,25,20,20,25,"Polyamide (naturally occurring)",0.937963053398106,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,1.25,2.69644211479546,"image",-793.061748913049,378.821691261034,2531.05707055155,1257.27545698463,"755",7871.82314344431,3558.89707432577,683.824,54.294,22.516,22.516,52.814,"Polycarbonate (PC)",1.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",2514.74219038834,1232.69271259997,1,190.60285491811,0.154793119565194,FALSE
73,475,139,42.5893815836275,42.9509694823122,"A475",6924.96212121212,6434.50757575758,362.5,35,15,15,35,"Polyamide (naturally occurring)",0.924068016440947,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.428571428571429,2.57586108638702,"image",1399.7034026021,310.374721564065,1967.53298296282,-833.220189339341,"176",7310.95911438823,1452.64311055223,944.006,35.399,35.274,34.17,37.098,"Polyacrylamide/acrylate",90.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",1953.87816133226,-873.561251173574,1,218.961327523148,0.194506409261357,FALSE
74,482,479,91.3336265172494,91.4597395760911,"A482",3815.59027777778,1062.56944444444,350,25,20,20,25,"Polyamide (naturally occurring)",0.942046431801794,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,0.8,2.90970558999334,"image",-1709.66844083224,-5061.56340974907,-2486.06167702417,3372.66103347466,"645",2959.52683163995,5721.40966127997,315.712,30.081,15.385,15.385,30.445,"Polyacrylamide/acrylate",25.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2397.55412141602,3395.20529955417,0,264.465869315491,0.345351280124144,FALSE
75,489,4,84.9694682292465,85.0980443406663,"A489",6734.72222222222,2655.06944444444,350,20,20,20,20,"Rubber",0.809738022125302,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1,2.87743632942456,"image",1209.4635036122,-3469.06340974907,-1619.22893079622,207.473621187363,"30",3666.77809448242,2487.11289597603,438.471,23.95,23.95,23.651,24.507,"Polyamide (PA)",96.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1690.30285857355,160.908534250226,0,169.406135972372,0.501572553683085,FALSE
76,495,152,83.1625854171425,83.7735227792229,"A495",6537.91666666667,2192.39583333333,337.5,20,20,20,20,"Acrylonitrile butadiene styrene",0.913867045548368,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",20.7296489682801,1,2.50833886548727,"image",1012.65794805665,-3931.73702086018,-2018.9249897365,501.527408540839,"445",3270.67146188396,2876.33071757277,869.362,49.998,23.735,23.735,49.944,"Polyamide (PA)",89.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2086.40949117201,550.126355846966,0,118.151982380196,0.703861109579499,TRUE
77,504,389,75.6414777071372,75.916702246113,"A504",3665.37280701754,1271.20614035088,325,25,20,20,25,"Polyamide (naturally occurring)",0.864640904440669,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",20.3421447256411,1.25,2.54746615691148,"image",-1859.88591159247,-4852.92671384263,-2251.57606406863,3469.57382617631,"587",3167.91336444175,5838.51944830908,615.936,31.378,24.793,24.689,32.88,"Polyacrylamide/acrylate",50.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2189.16758861422,3512.31508658328,0,105.363295933713,0.71791108124337,TRUE
