"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio"
"A322",NA,NA,537.5,30,20,20,30,"Polyamide (naturally occurring)",0.940000872833713,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,1.5
"A323",NA,NA,525,31,22,22,31,"Polyamide (naturally occurring)",0.920019766551681,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.40000008529923
"A324",NA,NA,525,25,25,25,25,"Cellulosic",0.784865772545517,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1
"A325",NA,NA,525,25,25,25,25,"Polyamide (naturally occurring)",0.962711253353756,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1
"A326",NA,NA,525,35,20,20,35,"Polyamide (naturally occurring)",0.953905280384705,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.75
"A327",NA,NA,525,25,25,25,25,"Polyamide (naturally occurring)",0.949999649219545,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1
"A328",NA,NA,525,25,25,25,25,"Polyamide (naturally occurring)",0.939680680535747,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1
"A329",NA,NA,525,35,21,21,35,"Polyamide (naturally occurring)",0.953848502781251,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.6666667415944
"A330",NA,NA,525,40,20,20,40,"Polyamide (naturally occurring)",0.951726692770488,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,2
"A331",NA,NA,525,36,20,20,36,"Polyethylene terephthalate",0.879181290933633,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,0.562500045815016
"A332",NA,NA,525,30,20,20,30,"Polyamide (naturally occurring)",0.965942020163795,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.5
"A333",NA,NA,525,30,25,25,30,"Polyamide (naturally occurring)",0.967155986327077,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.2
"A334",NA,NA,525,30,25,25,30,"Polyamide (naturally occurring)",0.967092336603871,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1.2
"A335",NA,NA,512.5,25,25,25,25,"Polyethylene terephthalate",0.926423786205697,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,1
"A336",NA,NA,512.5,30,25,25,30,"Polyamide (naturally occurring)",0.951604304839512,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,0.833333333333333
"A337",NA,NA,512.5,32,21,21,32,"Polyamide (naturally occurring)",0.947647703170995,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,1.4999998876084
"A338",NA,NA,512.5,30,20,20,30,"Carbonate",0.799788225715532,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,0.666666666666667
"A339",NA,NA,512.5,32,22,22,32,"Polyamide (naturally occurring)",0.944809928034373,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,0.699999917065963
"A340",NA,NA,512.5,32,21,21,32,"Polyamide (naturally occurring)",0.971002271308307,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,0.666666716618493
"A341",NA,NA,512.5,25,25,25,25,"Polyamide (naturally occurring)",0.963577711199882,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,1
"A342",NA,NA,512.5,25,25,25,25,"Polyamide (naturally occurring)",0.959838203284829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.5447698497515,1
"A343",NA,NA,500,30,20,20,30,"Polyamide (naturally occurring)",0.962105408954194,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.5
"A344",NA,NA,500,25,25,25,25,"Polyamide (naturally occurring)",0.926758095077795,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1
"A345",NA,NA,500,30,20,20,30,"Polyamide (naturally occurring)",0.774855761290187,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,0.666666666666667
"A346",NA,NA,500,35,21,21,35,"Cellulosic",0.837694586202782,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,0.599999973026017
"A347",NA,NA,500,29,25,25,29,"Polyamide (naturally occurring)",0.933325674269062,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,0.846153902935876
"A348",NA,NA,500,35,20,20,35,"Polyamide (naturally occurring)",0.934525847136481,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.75
"A349",NA,NA,500,28,21,21,28,"Polyamide (naturally occurring)",0.913288511523365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.3333332584056
"A350",NA,NA,500,30,20,20,30,"Carbonate",0.807937621599494,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.5
"A351",NA,NA,500,33,22,22,33,"Carbonate",0.760266988943002,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.5000000546125
"A352",NA,NA,500,35,20,20,35,"Cellulosic",0.911055897715493,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,0.571428571428571
"A353",NA,NA,487.5,30,20,20,30,"Polyamide (naturally occurring)",0.958094951707511,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,1.5
"A354",NA,NA,487.5,28,25,25,28,"Polyamide (naturally occurring)",0.935535237258835,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,0.875000105367132
"A355",NA,NA,487.5,25,25,25,25,"Polyamide (naturally occurring)",0.898432304832974,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,1
"A356",NA,NA,487.5,30,20,20,30,"Cellulosic",0.948807229322959,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,1.5
"A357",NA,NA,487.5,25,25,25,25,"Polyamide (naturally occurring)",0.949394386188322,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,1
"A358",NA,NA,487.5,35,15,15,35,"Polyamide (naturally occurring)",0.945323858535642,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,0.428571428571429
"A359",NA,NA,487.5,30,20,20,30,"Polyamide (naturally occurring)",0.870970369965427,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,0.666666666666667
"A360",NA,NA,487.5,30,20,20,30,"Polyamide (naturally occurring)",0.882892107338418,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.9139374258344,0.666666666666667
"A361",NA,NA,475,25,20,20,25,"Polyamide (naturally occurring)",0.953727325265376,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,0.8
"A362",NA,NA,475,37,22,22,37,"Chitin",0.819237430467453,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,0.599999974321533
"A363",NA,NA,475,32,23,23,32,"Polyamide (naturally occurring)",0.92947733911121,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,0.730769195868936
"A364",NA,NA,475,25,25,25,25,"Polyamide (naturally occurring)",0.944604281949416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,1
"A365",NA,NA,475,25,25,25,25,"Polyamide (naturally occurring)",0.942012450840136,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,0.999999903664348
"A366",NA,NA,475,44,19,19,44,"Carbonate",0.777911336721805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,2.33333346055198
"A367",NA,NA,475,28,21,21,28,"Polyamide (naturally occurring)",0.953769408398387,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,1.3333332584056
"A368",NA,NA,475,30,20,20,30,"Polyamide (naturally occurring)",0.937510940503842,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,1.5
"A369",NA,NA,475,35,21,21,35,"Polyamide (naturally occurring)",0.952958685347843,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,1.66666662846087
"A370",NA,NA,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.927519031223428,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1.25
"A371",NA,NA,462.5,25,25,25,25,"Polyamide (naturally occurring)",0.950216719543896,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1
"A372",NA,NA,462.5,45,15,15,45,"Cellulosic",0.95481110035359,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.333333333333333
"A373",NA,NA,462.5,30,20,20,30,"Polyamide (naturally occurring)",0.963653571980297,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.666666666666667
"A374",NA,NA,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.905579774011368,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.8
"A375",NA,NA,462.5,30,20,20,30,"Polyamide (naturally occurring)",0.943460137458787,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.666666666666667
"A376",NA,NA,462.5,25,25,25,25,"Polyamide (naturally occurring)",0.934598424284252,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1
"A377",NA,NA,462.5,30,20,20,30,"Polyamide (naturally occurring)",0.95742539755515,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1.5
"A378",NA,NA,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.960430109195392,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,0.8
"A379",NA,NA,462.5,25,20,20,25,"Polyamide (naturally occurring)",0.94883653693476,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.2667115497756,1.25
"A380",NA,NA,450,36,19,19,36,"Polyamide (naturally occurring)",0.948097929427761,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,1.91666661954505
"A381",NA,NA,450,25,20,20,25,"Polyamide (naturally occurring)",0.953584272303069,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.8
"A382",NA,NA,450,28,21,21,28,"Polyamide (naturally occurring)",0.909465260608687,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.750000042146853
"A383",NA,NA,450,28,21,21,28,"Cellulosic",0.641622151549329,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,1.3333332584056
"A384",NA,NA,450,25,20,20,25,"Polyamide (naturally occurring)",0.965927014115936,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.8
"A385",NA,NA,450,30,20,20,30,"Chitin",0.92005331203168,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,0.666666666666667
"A386",NA,NA,450,30,20,20,30,"Polycarbonate",0.719971283990988,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,1.5
"A387",NA,NA,450,30,20,20,30,"Polyamide (naturally occurring)",0.944523414565781,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.936536824086,1.5
"A388",NA,NA,437.5,25,25,25,25,"Polyethylene terephthalate",0.859266622324985,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1
"A389",NA,NA,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.92278659197401,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.5
"A390",NA,NA,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.921605725311557,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.5
"A391",NA,NA,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.935089582994456,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.5
"A392",NA,NA,437.5,40,15,15,40,"Carbonate",0.693004986025963,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,0.375
"A393",NA,NA,437.5,32,19,19,32,"Polycarbonate",0.808576132423567,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.64285699373759
"A394",NA,NA,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.868942158480459,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,0.666666666666667
"A395",NA,NA,437.5,25,25,25,25,"Cellulosic",0.913587908974417,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1
"A396",NA,NA,437.5,25,20,20,25,"Polyamide (naturally occurring)",0.945369327981254,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.25
"A397",NA,NA,437.5,27,25,25,27,"Polyamide (naturally occurring)",0.941757882834036,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,0.916666740711136
"A398",NA,NA,437.5,30,20,20,30,"Polyamide (naturally occurring)",0.89218120974012,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.6017435970657,1.5
"A399",NA,NA,425,25,25,25,25,"Carbonate",0.822068198092886,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1
"A400",NA,NA,425,25,20,20,25,"Polyethylene terephthalate",0.9338797427024,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A401",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.946861381794015,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.25
"A402",NA,NA,425,30,15,15,30,"Polyamide (naturally occurring)",0.805130344899859,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.5
"A403",NA,NA,425,28,21,21,28,"Polyamide (naturally occurring)",0.941939942156032,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.3333332584056
"A404",NA,NA,425,28,21,21,28,"Polyamide",0.913720199643274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.750000042146853
"A405",NA,NA,425,35,15,15,35,"Polyamide (naturally occurring)",0.893401078619942,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,2.33333333333333
"A406",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.977740264628638,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A407",NA,NA,425,25,20,20,25,"Carbonate",0.783919203644601,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A408",NA,NA,425,30,20,20,30,"Carbonate",0.728779598998151,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.5
"A409",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.955656811872781,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A410",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.946485552328187,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.25
"A411",NA,NA,425,32,18,18,32,"Polyamide",0.699331060076559,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.555555622157991
"A412",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.954396830772095,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A413",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.955179047592051,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A414",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.952325484941445,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.8
"A415",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.96648582664155,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.25
"A416",NA,NA,425,25,20,20,25,"Polyamide (naturally occurring)",0.967439617606373,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,1.25
"A417",NA,NA,425,29,19,19,29,"Carbonate",0.822998721391764,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",23.2621324584064,0.66666669395652
"A418",NA,NA,412.5,25,21,21,25,"Polyamide (naturally occurring)",0.948134892701059,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.1666666292028
"A419",NA,NA,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.897875915099276,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8
"A420",NA,NA,412.5,34,18,18,34,"Polyamide (naturally occurring)",0.92390376041983,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.87499997500999
"A421",NA,NA,412.5,28,18,18,28,"Carbonate",0.796858376679771,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.625000063220279
"A422",NA,NA,412.5,25,21,21,25,"Polyamide (naturally occurring)",0.948704288282523,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.857142884667332
"A423",NA,NA,412.5,29,20,20,29,"Polyethylene",0.867829382616979,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.692307667071236
"A424",NA,NA,412.5,25,20,20,25,"Polycarbonate",0.750265069121513,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8
"A425",NA,NA,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.952625705948835,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8
"A426",NA,NA,412.5,25,20,20,25,"Polyurethane",0.679958098054692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.25
"A427",NA,NA,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.951332291907509,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8
"A428",NA,NA,412.5,25,21,21,25,"Polyamide (naturally occurring)",0.954751288364949,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.857142802093913
"A429",NA,NA,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.916359984558259,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.25
"A430",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.956601468814161,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.8
"A431",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.785236924116364,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.8
"A432",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.938731611716842,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A433",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.927328848345424,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A434",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.88472437131034,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A435",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.945862620207692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A436",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.935725697897491,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A437",NA,NA,400,32,18,18,32,"Polyamide (naturally occurring)",0.953633872989243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.80000005394797
"A438",NA,NA,400,25,24,24,25,"Polyamide (naturally occurring)",0.959716419716355,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.06666680740323
"A439",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.932969454999438,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A440",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.936523419568051,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A441",NA,NA,400,38,16,16,38,"Chitin",0.787670314452342,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.411764746465899
"A442",NA,NA,400,35,18,18,35,"Polyamide (naturally occurring)",0.942171426524939,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,2.00000013486992
"A443",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.931053829809302,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A444",NA,NA,400,28,21,21,28,"Polyamide",0.762426473851475,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.750000042146853
"A445",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.945613839833864,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A446",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.938682943073671,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A447",NA,NA,400,25,20,20,25,"Polyamide (naturally occurring)",0.93357967119977,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25
"A448",NA,NA,400,31,18,18,31,"Polyamide (naturally occurring)",0.942708238486994,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.571428544228563
"A449",NA,NA,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.946482232450932,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8
"A450",NA,NA,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.961989736542924,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25
"A451",NA,NA,387.5,32,18,18,32,"Polyethylene terephthalate",0.832463154464022,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.555555538904949
"A452",NA,NA,387.5,34,18,18,34,"Polyamide (naturally occurring)",0.938318886999982,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.87499997500999
"A453",NA,NA,387.5,25,21,21,25,"Polyamide (naturally occurring)",0.937355120751652,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.857142802093913
"A454",NA,NA,387.5,31,18,18,31,"Cellulosic",0.634142637972076,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.75000008330003
"A455",NA,NA,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.950447732997554,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25
"A456",NA,NA,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.93947347094742,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8
"A457",NA,NA,387.5,30,15,15,30,"Polyamide (naturally occurring)",0.942416184904301,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.5
"A458",NA,NA,387.5,25,20,20,25,"Cellulosic",0.779644318284526,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25
"A459",NA,NA,387.5,25,20,20,25,"Polyamide",0.640189130212694,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8
"A460",NA,NA,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.962608813336533,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8
"A461",NA,NA,387.5,28,18,18,28,"Cellulosic",0.961826261035205,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.59999994605203
"A462",NA,NA,387.5,28,18,18,28,"Polyamide (naturally occurring)",0.938423131884679,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.5999998381561
"A463",NA,NA,375,30,19,19,30,"Polyamide (naturally occurring)",0.94281751937392,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1.56250014975772
"A464",NA,NA,375,20,20,20,20,"Polyamide (naturally occurring)",0.929651488658099,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1
"A465",NA,NA,375,34,16,16,34,"Polycarbonate",0.685081002986391,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.466666695099744
"A466",NA,NA,375,38,18,18,38,"Polyamide (naturally occurring)",0.928741166817533,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.483870969787773
"A467",NA,NA,375,25,20,20,25,"Polyamide (naturally occurring)",0.956460040270024,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1.25
"A468",NA,NA,375,57,11,11,57,"Cellulosic",0.888946526920094,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.187500010536713
"A469",NA,NA,375,21,21,21,21,"Polyamide (naturally occurring)",0.960811701791822,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1
"A470",NA,NA,375,25,20,20,25,"Polyethylene terephthalate",0.872893800679742,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1.25
"A471",NA,NA,375,32,18,18,32,"Polyamide (naturally occurring)",0.954776513624124,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.555555538904949
"A472",NA,NA,362.5,29,20,20,29,"Polyamide",0.663111423319241,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.692307723853265
"A473",NA,NA,362.5,25,20,20,25,"Polyamide (naturally occurring)",0.937963053398106,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,1.25
"A474",NA,NA,362.5,25,20,20,25,"Polyamide (naturally occurring)",0.780131420852028,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.8
"A475",NA,NA,362.5,35,15,15,35,"Polyamide (naturally occurring)",0.924068016440947,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.428571428571429
"A476",NA,NA,362.5,30,15,15,30,"Polyethylene terephthalate",0.722903505319137,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,0.5
"A477",NA,NA,362.5,20,20,20,20,"Polyamide (naturally occurring)",0.931099240059177,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,1
"A478",NA,NA,362.5,20,20,20,20,"Carbonate",0.68860112792649,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,1
"A479",NA,NA,362.5,30,15,15,30,"Polyamide (naturally occurring)",0.944594380384408,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.4836992849578,2
"A480",NA,NA,350,35,14,14,35,"Polyamide (naturally occurring)",0.949930925759395,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,0.399999959539025
"A481",NA,NA,350,25,20,20,25,"Cellulosic",0.945830047196041,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1.25
"A482",NA,NA,350,25,20,20,25,"Polyamide (naturally occurring)",0.942046431801794,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,0.8
"A483",NA,NA,350,21,21,21,21,"Chitin",0.813649084421137,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1
"A484",NA,NA,350,25,20,20,25,"Polyamide (naturally occurring)",0.918820274550918,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1.25
"A485",NA,NA,350,25,18,18,25,"Polyamide (naturally occurring)",0.949884530025255,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1.39999989210407
"A486",NA,NA,350,21,21,21,21,"Polyamide (naturally occurring)",0.945603558405025,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.1100412282238,1
