"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file"
"78",8469.42749784285,-3262.17395253639,586.935,31.574,25.833,24.783,34.098,"Polyacrylamide/acrylate",70.03,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"427",7035.40667431974,4849.97506956336,495.154,40.877,22.762,22.762,40.795,"Polyacrylamide/acrylate",69.8,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"93",4440.6211970081,-3288.00699379281,411.283,26.47,20.142,20.142,27.555,"Polyacrylamide/acrylate",69.78,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"696",4972.2077793069,4499.79384364298,351.634,25.043,20.095,20.018,26.43,"Polyacrylamide/acrylate",69.48,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"608",5630.08922997043,1836.12025631421,753.03,39.773,31.985,31.985,40.934,"Cellulose Acetate Butyrate (CAB)",69.14,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"308",5457.29488734414,4062.92841261772,592.208,48.688,18.032,18.032,48.222,"Polyacrylamide/acrylate",69.09,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"116",6476.26484801409,-1187.49370585402,484.609,26.981,26.407,24.366,29.781,"Polyacrylamide/acrylate",68.88,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"399",11662.96546472,2080.673046875,694.205,34.886,28.173,28.173,36.199,"Polyacrylamide/acrylate",68.57,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"249",4678.28517656717,4131.24245505137,349.162,34.603,17.133,16.929,36.533,"Polyacrylamide/acrylate",68.36,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"585",3835.55396402437,1859.08295965325,705.409,40.185,24.111,24.111,40.656,"Cellulose Acetate Butyrate (CAB)",68.28,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"458",1838.94690869475,2016.37747752569,789.775,44.762,24.539,24.539,44.671,"Polyacrylamide/acrylate",68.25,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"304",979.567736231136,3074.95810145548,413.59,32.723,19.022,19.022,32.722,"Polyurethane (PU)",68.2,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"86",6938.38925271229,1516.36461231807,3342.497,85.642,51.682,51.68,86.11,"Polyethylene terephtalate (PET)",67.26,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"496",7473.42024051195,5987.20295242937,751.217,36.589,28.497,28.497,36.939,"Polyacrylamide/acrylate",67.26,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"456",10319.0732518026,2880.34919065711,538.326,28.129,25.259,25.259,29.339,"Polyamide (PA)",66.75,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"167",9301.82549388309,3266.122606753,348.173,34.833,27.152,27.152,36.166,"Polyacrylamide/acrylate",66.46,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"767",3955.53408897086,4411.96150337115,697.171,36.128,29.227,28.703,38.463,"Cellulose Acetate Butyrate (CAB)",66.28,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"234",1339.5081110706,2229.35655099529,437.153,24.087,23.809,23.749,25.979,"Polyethylene (PE)",66.19,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"39",7948.7481996301,2475.05747672303,401.067,25.602,23.564,19.178,32.068,"Polyacrylamide/acrylate",65.75,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"340",3004.30410315108,3045.6806546982,498.12,34.051,20.281,20.281,33.87,"Polyacrylamide/acrylate",65.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"89",5618.03381071743,6866.67449031464,637.357,37.248,26.651,26.651,37.314,"Polyacrylamide/acrylate",65.25,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"297",451.999627016667,-1418.84294199486,572.435,36.633,21.244,20.955,36.633,"Polyvinyl Chloride (PVC)",65.07,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"787",8233.48572103421,5502.11584439212,876.613,37.018,31.209,31.209,37.888,"Polyacrylamide/acrylate",64.71,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"317",6744.35440949739,5929.79619408176,32707.864,870.001,94.551,94.551,869.496,"Polyamide (PA)",63.2,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"700",10626.7734765458,3622.61857609161,1298.935,72.907,34.444,34.113,74.409,"Polyamide (PA)",63.2,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"353",5300.00036947171,4038.24350652825,649.056,30.213,27.726,27.698,32.862,"Polyamide (PA)",63.12,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"144",5299.42630188823,4266.72240475171,917.148,48.008,29.924,29.924,48.522,"Cellulose Acetate (CA)",62.87,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"268",10578.5517995338,-2327.01785905394,614.782,29.59,27.775,25.673,33.118,"Polyacrylamide/acrylate",62.51,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"85",6353.9884527337,-1157.06812392979,361.026,36.456,23.619,23.619,36.939,"Polyacrylamide/acrylate",61.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"692",9935.59610604062,1745.417578125,731.444,31.942,30.909,28.703,34.669,"Polyvinyl Chloride (PVC)",61.42,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"16",5042.81809207445,5447.5794239619,920.608,37.191,32.619,31.803,39.168,"Polyethylene terephtalate (PET)",61.4,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"387",11249.0627370338,1244.25657775043,545.246,27.555,25.833,25.667,30.85,"Polyacrylamide/acrylate",61.29,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"413",4689.76652823669,1225.31234749572,377.833,31.321,17.458,17.458,31.321,"Polyvinyl Chloride (PVC)",61.07,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"348",5618.60787830091,-2431.49815924658,528.274,35.392,24.838,24.036,39.037,"Polyacrylamide/acrylate",60.75,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"137",1256.26831146658,1464.69852980522,1980.617,65.448,40.495,40.078,66.247,"Polyethylene terephtalate (PET)",60.54,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"538",11457.4492698356,1899.26769049658,838.22,40.971,29.078,27.176,43.388,"Polyacrylamide/acrylate",60.26,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"161",5153.61313568532,-155.894258347603,652.681,37.023,26.055,26.053,37.033,"Polyacrylamide/acrylate",60.15,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"153",5896.4565887033,1479.6242869756,346.361,33.109,17.656,17.118,34.145,"Polyacrylamide/acrylate",60.14,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"156",10815.6417115094,682.818481110873,779.724,40.759,28.102,28.102,41.491,"Polyvinyl Chloride (PVC)",59.94,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"187",9857.52291468788,-2209.90807202483,529.593,29.519,26.43,26.407,32.474,"Polyacrylamide/acrylate",59.84,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"759",5480.83165826666,2545.66778949058,815.316,38.866,31.347,29.203,42.216,"Polyacrylamide/acrylate",59.54,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"275",3503.16883319175,-3658.85465271832,403.209,35.111,22.856,22.856,35.028,"Polyacrylamide/acrylate",59.46,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"70",620.201428975143,2439.46528654752,754.678,33.592,30.438,30.438,36.713,"Polyacrylamide/acrylate",59.33,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"649",1307.36032639595,183.37968348673,657.459,42.18,20.694,20.694,39.84,"Polyamide (PA)",59.23,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"154",9004.45848564251,4268.44460750214,351.469,33.557,19.385,19.385,32.148,"Polyacrylamide/acrylate",59.04,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"295",2427.36618175767,-2369.49886023116,438.965,29.499,28.388,25.069,34.915,"Polyacrylamide/acrylate",58.55,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"616",8080.78374382958,-2813.25310225813,812.02,44.64,27.275,27.275,44.777,"Polyacrylamide/acrylate",58.22,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"638",7932.10023970929,1789.04671446918,330.872,35.227,19.812,19.812,34.1,"Polyvinyl Chloride (PVC)",58.2,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"324",5818.38339735056,1297.07079543022,438.801,27.693,23.561,22.451,31,"Polyvinyl Chloride (PVC)",58.12,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"723",5736.86580049697,111.04716796875,508.831,42.54,18.219,18.219,42.481,"Cellulose Acetate Butyrate (CAB)",57.71,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"751",4604.80452588224,-3045.75047356592,648.561,34.659,23.619,23.619,38.157,"Polyacrylamide/acrylate",57.47,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"570",9414.34274024439,3759.2466609589,2044.386,62.249,47.296,47.296,64.296,"Polyamide (PA)",57.42,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"288",6886.72317019945,-324.670127889554,341.418,31.835,22.336,20.282,35.722,"Polyacrylamide/acrylate",56.69,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"34",4460.71356242976,-36.4882009845887,1234.673,51.115,32.086,32.086,52.24,"Polyacrylamide/acrylate",56.64,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"757",6175.45343427265,4419.42438195634,1746.634,56.246,46.528,46.528,56.248,"Polyamide (PA)",56.57,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"583",190.224808951599,1852.19414865154,1445.257,44.954,42.715,41.299,46.725,"Polyacrylamide/acrylate",56.22,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"550",2279.83081280434,4674.88445660317,1575.596,61.157,39.716,39.233,62.573,"Polyacrylamide/acrylate",56.08,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"748",10062.4650419888,4428.03539570848,620.22,29.972,29.65,25.736,37.751,"Cellulose Acetate Butyrate (CAB)",56.01,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"136",10195.6487213553,715.540333369006,327.411,39.7,14.657,14.657,40.759,"Polyamide (PA)",55.64,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"104",7447.58719925552,-1171.99388110017,450.994,27.716,25.998,25.622,29.633,"Polyacrylamide/acrylate",54.6,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"709",4324.65954514594,-4550.38160985659,619.89,32.334,25.219,25.064,34.145,"Polyacrylamide/acrylate",54.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"307",7108.31325742119,3065.77302011986,884.851,39.068,29.652,29.652,40.759,"Polyacrylamide/acrylate",54.4,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"221",9622.15520546272,5128.39784754923,666.687,31.207,28.818,27.958,32.441,"Polyacrylamide/acrylate",54.14,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"166",7672.62169197813,680.52221077697,352.128,30.381,22.137,22.137,32.88,"Polyacrylamide/acrylate",53.88,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"688",3562.29779428978,2643.25927868151,398.101,29.339,22.479,22.168,30.445,"Polyacrylamide/acrylate",53.87,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"71",2702.91862182617,-3251.26666845034,468.296,42.231,16.856,16.856,42.216,"Polycarbonate (PC)",53.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"69",896.327936627112,-2075.00218990796,412.601,26.101,21.843,20.738,27.603,"Polyvinyl Chloride (PVC)",53.44,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"325",4261.51211096358,-2408.53545590753,834.265,33.766,33.584,32.722,37.76,"Polyacrylamide/acrylate",53.3,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"780",7836.80502085227,1650.69642685146,1228.905,97.517,33.386,33.386,99.888,"Polyamide (PA)",52.56,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"576",6428.0431710021,-2747.23533015839,395.959,26.76,22.249,22.249,29.796,"Polyacrylamide/acrylate",51.94,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"309",6303.47050538781,-1425.1576854131,519.376,32.409,21.563,21.563,32.605,"Polyethylene (PE)",51.93,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"240",660.960227401941,1393.51414945419,490.376,31,20.666,20.666,31,"Polyvinyl Chloride (PVC)",51.86,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"648",9757.63515516306,4528.49722281678,1442.127,75.777,29.852,29.852,75.777,"Polyurethane (PU)",51.7,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"148",9554.98929819602,-3393.6354291524,683.988,37.172,26.4,25.968,40.185,"Polyacrylamide/acrylate",51.46,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"510",131.669915437045,1945.76716475813,629.942,30.33,30.33,27.226,36.939,"Polyacrylamide/acrylate",51.3,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"472",5994.04807789423,6040.01717010916,1847.477,63.336,39.744,39.744,63.429,"Polyacrylamide/acrylate",51.12,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"120",9699.0802616485,4289.68510809075,1210.78,40.795,37.732,37.314,42.298,"Polyethylene terephtalate (PET)",51.07,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"587",3167.91336444175,5838.51944830908,615.936,31.378,24.793,24.689,32.88,"Polyacrylamide/acrylate",50.31,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"49",7602.01137921058,-3211.08193760702,393.157,25.833,21.241,21.088,27.47,"Polyurethane (PU)",49.83,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"564",3971.03391372471,-663.944069723887,689.756,47.59,24.749,24.749,47.238,"Polyvinyl Chloride (PVC)",49.78,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"686",8312.7070475539,-2976.28829596533,3750.485,139.39,44.087,44.085,142.999,"Polyamide (PA)",49.67,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"715",9619.85893512881,-910.793130618579,595.339,28.306,28.035,27.962,32.722,"Polyacrylamide/acrylate",49.37,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"6",11792.1306710021,12.8816111943497,430.232,27.205,21.843,21.72,28.497,"Polyvinyl Chloride (PVC)",48.82,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"314",2794.76943518233,4057.76180436644,1440.149,50.026,41.038,41.038,51.516,"Polyvinyl Chloride (PVC)",48.47,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"294",2491.08768352351,540.449720408818,836.572,39.575,28.864,28.635,39.964,"Polycarbonate (PC)",47.16,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"47",5021.57759148584,5386.15419252997,1810.897,55.685,42.481,41.9,56.639,"Polyacrylamide/acrylate",46.45,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"226",2162.72102577523,4141.57567155394,1224.786,64.298,27.794,27.794,63.206,"Polyvinyl Chloride (PVC)",46,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"283",2956.65649372257,2182.28300915026,518.223,37.527,19.505,19.505,37.314,"Polyvinyl Chloride (PVC)",45.51,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"743",3497.42815735699,5575.02242749358,703.762,42.889,23.343,23.343,43.131,"Polyacrylamide/acrylate",45.29,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"460",3156.43201277223,-1604.26677145762,886.499,53.962,29.852,29.507,54.771,"Polyamide (PA)",44.94,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"352",11404.6350521558,-380.928751070205,439.295,31.284,20.477,20.477,31.574,"Polyvinyl Chloride (PVC)",44.83,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"170",7653.67746172342,4820.69762280608,28243.567,684.286,88.538,88.538,681.487,"Polyacrylamide/acrylate",44.6,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"617",9239.82619486768,1050.79580211901,667.84,32.148,29.852,25.274,38.969,"Polyacrylamide/acrylate",44.19,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"698",8531.42679685826,4491.75689747432,395.959,32.091,30.294,29.848,35.018,"Polyacrylamide/acrylate",43.88,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"785",9571.63725811683,863.075702322346,885.016,50.072,28.319,28.319,51.012,"Polycarbonate (PC)",43.73,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"697",9264.51110095715,125.39885755565,1504.247,54.205,42.936,40.841,58.791,"Polyacrylamide/acrylate",43.48,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"586",10258.7961555376,250.545590753424,2095.137,60.176,53.207,51.436,72.907,"Polymethylmethacrylate (PMMA)",43.33,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"526",9887.37442902864,1925.67479933647,524.485,36.483,18.173,18.173,37.483,"Polyvinyl Chloride (PVC)",42.98,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"667",2004.85244031932,1768.38028146404,750.558,32.474,30.445,29.867,39.037,"Cellulose Acetate Butyrate (CAB)",41.61,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"190",5464.75776592933,2095.0247364619,129529.061,431.017,378.117,378.027,462.6,"Polyethylene terephtalate (PET)",41.55,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"592",802.754920520519,-707.573206068065,315.218,28.882,22.181,22.181,29.277,"Polyacrylamide/acrylate",40.65,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"515",3456.09529134671,2820.6461619756,392.334,31.574,17.222,17.222,31.574,"Polyamide (PA)",40.31,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"792",1876.26130162069,-3120.95332700128,598.964,36.442,25.676,24.94,39.393,"Polyacrylamide/acrylate",40.26,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"478",9202.51180194174,1976.19274668236,3448.943,68,65.376,64.789,73.474,"Polyethylene (PE)",39.86,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"191",3654.72267522942,-3479.7455666738,652.351,37.88,24.281,23.824,36.74,"Polyacrylamide/acrylate",39.24,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"598",7228.29338236768,-2779.38311483305,438.471,42.216,19.89,19.89,42.216,"Polyacrylamide/acrylate",37.76,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"396",4205.8275553664,-2486.60864726027,540.962,40.615,20.787,19.927,43.055,"Polyvinyl Chloride (PVC)",37.71,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"95",9449.93493041991,4306.90713559503,822.566,34.835,31.098,29.57,38.212,"Polyacrylamide/acrylate",37.47,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"569",6478.56111834799,2758.64686296019,388.379,22.609,21.813,21.527,24.133,"Polypropylene (PP) Lab bench",37.36,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"777",3940.034264217,-985.421916470463,324.281,29.633,17.455,17.455,30.551,"Polyacrylamide/acrylate",37.31,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"281",8414.31700982915,-3815.57510300728,52697.926,288.12,270.639,260.875,328.653,"Polyethylene terephtalate (PET)",37.14,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"227",3922.23816912925,-1327.56619622217,551.343,39.491,25.608,24.197,42.622,"Polyacrylamide/acrylate",36.7,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"446",8824.77533201451,-511.242092519264,330.377,36.688,14.271,14.271,36.74,"Polyacrylamide/acrylate",36.6,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"183",6527.93093052693,659.855777771832,615.112,29.76,26.333,26.117,31.366,"Polyacrylamide/acrylate",36.55,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"502",9630.76621921485,340.100133775685,331.201,31.55,20.913,20.913,31.661,"Polyvinyl Chloride (PVC)",36.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"632",4167.36502727351,4569.25602124358,339.77,28.836,24.559,24.559,29.852,"Polyvinyl Chloride (PVC)",36.33,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"107",11052.1575559015,2388.37327161815,3338.378,69.477,62.933,62.933,69.578,"Polyethylene terephtalate (PET)",35.68,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"519",10215.7410867769,4725.40240394906,506.853,26.589,24.997,24.997,28.497,"Polyurethane (PU)",35.35,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"577",1462.93264151795,1861.95329757063,686.954,33.118,29.781,28.501,36.307,"Polyvinyl Chloride (PVC)",35.29,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"80",5551.44197103421,-3254.7110739512,371.242,25.977,21.216,21.216,27.23,"Polyacrylamide/acrylate",35.12,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"414",7387.31010299054,-1573.84118953339,528.274,38.755,28.879,28.879,38.184,"Polyacrylamide/acrylate",35.09,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"145",10867.3077940222,3301.14072934503,1139.926,48.779,31.218,31.198,48.796,"Polymethylmethacrylate (PMMA)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"453",3631.75997189038,-1601.39643354024,810.537,45.697,27.237,26.957,46.468,"Polyvinyl Chloride (PVC)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"459",2739.08487958516,-3968.2770802119,550.19,35.722,21.514,21.514,37.311,"Polyacrylamide/acrylate",34.65,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"397",5477.96132034928,6200.18202589897,452.148,35.707,19.059,19.059,35.722,"Polyacrylamide/acrylate",34.5,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"629",9168.64181451665,5762.16845970676,557.44,63.616,33.132,33.132,66.237,"Polymethylmethacrylate (PMMA)",33.89,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"474",6712.20662482274,1177.66473806721,565.02,27.92,26.354,26.354,29.409,"Polycarbonate (PC)",33.89,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"271",9507.91575635099,563.41242374786,549.695,32.148,23.537,23.51,32.148,"Polyacrylamide/acrylate",33.86,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"296",1777.52167726281,-353.373507063357,6534.718,173.913,86.092,86.092,173.657,"Polyamide (PA)",33.7,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"624",2042.16683324526,227.582887414384,565.184,30.373,27.053,23.418,35.686,"Polyacrylamide/acrylate",33.04,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"407",7419.4578876652,2066.3213572881,904.46,34.427,33.62,33.62,35.297,"Polyethylene terephtalate (PET)",32.95,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"465",7120.36867667419,2017.52561269264,353.117,27.64,17.877,17.877,27.823,"Polyethylene terephtalate (PET)",32.67,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"13",1665.57849848499,1605.34508775685,439.954,34.947,17.727,17.727,34.539,"Polyacrylamide/acrylate",32.28,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"79",1083.4739688403,-2087.05760916096,511.797,35.316,21.514,21.514,36.969,"Polycarbonate (PC)",32.05,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"214",11367.3206592298,-1298.86281704837,713.319,39.561,25.164,24.625,40.82,"Polyacrylamide/acrylate",31.99,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"613",8754.16501924696,232.749495665667,324.281,34.976,16.508,16.508,34.098,"Polyacrylamide/acrylate",31.79,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"655",5200.68667753036,1004.29632785745,483.126,32.605,20.025,20.025,32.605,"Polyvinyl Chloride (PVC)",31.62,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"449",10508.5155543497,2030.72916711259,457.256,38.439,30.474,30.474,37.314,"Polyvinyl Chloride (PVC)",31.09,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"721",6391.87691324311,946.31550192637,439.789,28.716,20.909,20.909,28.6,"Polyamide (PA)",31.06,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"328",11165.2488698463,2972.20000401327,23629.816,226.443,141.155,141.155,228.479,"Polyethylene terephtalate (PET)",30.92,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"563",5262.68597654577,2756.35059262628,1109.772,43.243,34.794,34.794,44.422,"Polyamide (PA)",30.38,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"31",5986.58519930904,1586.40085750214,488.728,30.388,22.294,22.294,30.445,"Polyacrylamide/acrylate",30.35,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"244",10436.1830388317,1367.68110819777,519.541,42.473,29.075,29.075,44.777,"Polyacrylamide/acrylate",30.26,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"349",3823.49854477137,4045.13231752997,445.556,29.935,25.831,25.824,32.862,"Polyacrylamide/acrylate",30.01,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"434",1222.3983240415,2024.98849127783,1200.564,56.755,31.033,31.033,57.637,"Polyacrylamide/acrylate",29.93,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"322",8478.03851159499,-1456.1573349208,492.847,30.992,22.006,22.006,30.85,"Polycarbonate (PC)",29.63,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"781",5922.8636975432,-3097.41655607877,336.145,22.326,20.702,20.702,23.537,"Polyacrylamide/acrylate",29.52,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"265",5103.09518833943,5025.06568252354,2849.156,61.57,60.502,57.315,71.184,"Polycarbonate (PC)",29.33,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"29",8276.54078979491,829.20571489726,555.298,33.019,31.842,31.842,36.456,"Polyacrylamide/acrylate",29.32,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"110",9480.93457992761,749.984388377568,707.387,31.516,31.027,29.852,36.2,"Polyvinyl Chloride (PVC)",29.29,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"215",3479.05799468576,2260.93026808647,862.442,38.014,29.857,29.857,40.185,"Polyacrylamide/acrylate",28.84,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"424",5576.12687712368,6127.84951038099,468.296,71.017,32.456,32.456,70.542,"Polycarbonate (PC)",28.53,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"683",2960.6749668069,3648.45161734803,611.651,31.841,25.042,23.965,35.316,"Polyacrylamide/acrylate",28.51,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"658",962.345708726855,3649.02568493151,17029.352,279.471,109.12,109.12,281.338,"Polyamide (PA)",28.38,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"659",7457.34634817462,5653.09561884632,84850.328,1185.804,415.348,415.348,1176.006,"Polycarbonate (PC)",28.18,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"765",2456.64362851495,-1967.07748421447,318.843,33.561,14.015,14.015,32.722,"Polyacrylamide/acrylate",27.44,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"126",4328.1039506468,4279.92595917166,1583.175,121.273,26.707,26.707,95.869,"Polycarbonate (PC)",27.39,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"575",7123.23901459157,-4212.82987077269,386.072,32.164,26.083,25.698,32.722,"Polyethylene naphtalate (PEN)",27,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"102",2761.47351534072,1516.93867990154,679.869,41.826,24.817,24.817,42.361,"Polyacrylamide/acrylate",26.96,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"230",8980.34764713652,-263.24489645762,676.574,38.54,27.934,27.555,41.333,"Polyacrylamide/acrylate",26.81,"Comparstic Raman F2Ba Au IAEA 240930.csv"
"135",5341.90730306546,-2150.7791109268,1090.493,38.756,35.432,35.429,40.846,"Polycarbonate (PC)",26.43,"Comparstic Raman F2Ba Au IAEA 240930.csv"
