"particle_id","x_um","y_um","coord_match_cost","coord_source","material","quality","feret_max_um"
"A309",6340.516,-96.6679999999996,0.79437912969753,"circle_calibrated","Polyamide (naturally occurring)",0.929447391034541,25
"A310",2774.824,-2620.332,0.79437912969753,"circle_calibrated","Polyamide (naturally occurring)",0.945820704720307,25
"A311",4611.594,2644.044,0.076662026594341,"circle_calibrated","Polyamide (naturally occurring)",0.944625528048895,35
"A312",4323.566,-596.492,0.22330511399738,"circle_calibrated","Polyamide (naturally occurring)",0.963695846836079,28
"A313",-1930.994,-353.444,0.0786986892881589,"circle_calibrated","Polyamide (naturally occurring)",0.930045299463583,41
"A314",1196.572,-983.918,0.123135082849064,"circle_calibrated","Polyamide (naturally occurring)",0.959207519731645,30
"A315",2175.68,4417.374,0.15130595981576,"circle_calibrated","Polyamide (naturally occurring)",0.948384138503734,30
"A316",-4135.664,-1712.256,0.210146459838693,"circle_calibrated","Polyamide (naturally occurring)",0.973096407933045,30
"A317",-3242.278,-5093.53,0.254076772664134,"circle_calibrated","Polyamide (naturally occurring)",0.969957590332902,28
"A318",1562.678,-2142.114,0.063923000816912,"circle_calibrated","Polyamide (naturally occurring)",0.975876230798027,35
"A319",249.834,5143.372,0.0430923751755268,"circle_calibrated","Polyamide (naturally occurring)",0.948860379389287,30
"A320",385.84,3729.31,0.0786986892881589,"circle_calibrated","Polyamide (naturally occurring)",0.951839364264435,41
"A321",-3959.67,2247.596,0.076662026594341,"circle_calibrated","Polyamide (naturally occurring)",0.930325851242443,35
"A322",-3769.896,-4889.092,0.0430923751755268,"circle_calibrated","Polyamide (naturally occurring)",0.940000872833713,30
"A323",-324.402,5048.42,1.29453613598942,"circle_calibrated","Polyamide (naturally occurring)",0.920019766551681,31
"A324",1510.522,5753.202,0.721883627659376,"circle_calibrated","Cellulosic",0.784865772545517,25
"A325",-1627.054,-617.136,0.721883627659376,"circle_calibrated","Polyamide (naturally occurring)",0.962711253353756,25
"A326",-5802.16,-1261.13,0.0523308885006601,"circle_calibrated","Polyamide (naturally occurring)",0.953905280384705,35
"A327",2414.75,-5949.58,0.696565819675087,"circle_calibrated","Polyamide (naturally occurring)",0.949999649219545,25
"A328",-3429.66,1005.81,0.696565819675087,"circle_calibrated","Polyamide (naturally occurring)",0.939680680535747,25
"A329",-5217.498,2464.306,0.0523308885006601,"circle_calibrated","Polyamide (naturally occurring)",0.953848502781251,35
"A330",-3136.952,-3817.554,0.0475461629925851,"circle_calibrated","Polyamide (naturally occurring)",0.951726692770488,40
