"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
22,114,222,21.351471762612,21.7225865731853,"A117",1734.17833333333,7464.795,1212.5,67,27,27,67,"Polycarbonate",0.714527233622709,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.395348846291433,1.37149057392598,"image",-5289.20010513704,616.342648587541,-4094.76363212544,-2545.35898432862,"207",1242.49068946316,-227.07863869863,649.715,39.705,23.05,22.914,40.185,"Cellulose Acetate Butyrate (CAB)",84.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4114.59026359281,-2553.28300042443,1,113.214294441382,0.18859342689864,FALSE
23,126,409,73.3618606439161,73.8324538968351,"A131",10324.276463964,6559.25394144144,1125,74,23,23,74,"Polyamide (naturally occurring)",0.922771687456672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.8469878303024,0.306666677472898,1.7094452178802,"image",3300.89802549359,-289.198409971018,4496.49774502311,-335.415730013082,"526",9887.37442902864,1925.67479933647,524.485,36.483,18.173,18.173,37.483,"Polyvinyl Chloride (PVC)",42.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",4530.29347597267,-400.529562389334,0,83.3461207542951,0.88020726075767,TRUE
24,127,136,34.7592194861652,37.0012507352674,"A132",4596.30497685185,5988.91493055555,1112.5,50,30,30,50,"Polyamide (naturally occurring)",0.933069125103516,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.6361394608675,0.6,1.83257624552472,"image",-2427.07346161852,-859.537420856905,-1408.56943606402,-616.120281935598,"506",3980.7930626438,1697.19590111301,136970.052,656.575,292.589,292.589,656.253,"Polyethylene terephtalate (PET)",90.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1376.28789041217,-629.008460612794,1,186.976134768229,0.185901904161469,FALSE
25,133,772,76.6452519938847,77.055732117697,"A142",6284.83048654244,4070.72593167702,1037.5,60,27,27,60,"Polyamide (naturally occurring)",0.953825080018043,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.3453714750961,0.444444418117524,1.83562560089936,"image",-738.547951927931,-2777.72641973544,18.8665302470329,1586.2534810135,"441",5304.01884255604,3938.9298145869,536.184,30.052,25.02,22.792,34.444,"Polyvinyl Chloride (PVC)",1.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",-53.0621104999327,1612.7254528611,0,146.935350797996,0.52162567807971,FALSE
26,134,176,79.8622654674405,80.2328914097044,"A143",7211.25543478261,9743.05253623188,1012.5,45,30,30,45,"Carbonate",0.802803126661236,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.9048052361289,1.5,1.71287174273106,"image",187.876996312234,2894.60018481942,1811.87562093264,-4037.51664671256,"551",7248.38574778934,-1703.0063958155,416.885,29.593,20.851,19.671,32.348,"Cellulose Acetate Butyrate (CAB)",88.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",1891.30479473337,-4029.2107575413,0,258.024351007313,0.309514451468098,FALSE
27,141,32,61.7429621084302,62.0482739549515,"A162",5892.68132716049,2125.69058641975,850,56,22,22,56,"Polyamide (naturally occurring)",0.921464999904045,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.8976232123977,2.50000021357691,1.73694749771535,"image",-1130.69711130988,-4722.76176499271,-671.622592314853,3503.45461771282,"568",4731.09939424697,5871.24130056721,488.234,37.995,19.079,19.079,37.888,"Cellulose Acetate Butyrate (CAB)",93.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",-625.981558809002,3545.03693884141,0,97.7914572294247,0.63137378108169,FALSE
28,143,327,67.6813642013661,68.0252291797463,"A169",9947.9819023569,5312.62836700337,800,45,25,25,45,"Polyamide",0.694726033409494,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.8,1.79862553581517,"image",2924.60346388653,-1535.82398440909,3926.99408250067,874.606008123543,"167",9301.82549388309,3266.122606753,348.173,34.833,27.152,27.152,36.166,"Polyacrylamide/acrylate",66.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",3944.74454082712,939.918245027196,0,75.0009514570834,0.9024067413344,TRUE
29,144,332,61.7394947260514,61.8374477339368,"A171",6880.89015151515,1276.33627946128,800,35,28,28,35,"Polycarbonate",0.838984365484226,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.25000012644056,1.87879686085276,"image",-142.488286955223,-5572.11607195118,204.818928675378,4514.7651246866,"89",5618.03381071743,6866.67449031464,637.357,37.248,26.651,26.651,37.314,"Polyacrylamide/acrylate",65.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",260.952857661458,4540.47012858884,0,331.165709309114,0.186430819950694,FALSE
30,148,370,81.359129591415,81.6741046979102,"A205",10534.293699187,7787.11890243902,725,37,26,26,37,"Polyamide (naturally occurring)",0.972780674923961,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.3825388987325,1.42105267444141,1.80653729432113,"image",3510.91526071662,938.666551026565,4894.25216628641,-1551.34661279704,"136",10195.6487213553,715.540333369006,327.411,39.7,14.657,14.657,40.759,"Polyamide (PA)",55.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",4838.56776829933,-1610.6640283568,0,335.195130125143,0.242721693364221,FALSE
31,151,40,89.2703409464628,89.3982265389299,"A348",9313.43413978495,2716.54569892473,500,35,20,20,35,"Polyamide (naturally occurring)",0.934525847136481,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.75,1.880815025009,"image",2290.05570131457,-4131.90665248773,2892.47085959829,3416.84861501668,"595",8254.15215403934,5832.20470489084,693.71,35.592,26.981,26.981,35.592,"Cellulose Acetate Butyrate (CAB)",93.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",2897.07120098337,3506.00034316504,0,134.915741550825,0.661674760263857,FALSE
32,153,672,16.4011684385714,16.6615806831115,"A366",9455.16782407407,9939.50810185185,475,44,19,19,44,"Carbonate",0.777911336721805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,2.33333346055198,1.96721926715309,"image",2431.7893856037,3091.05575043939,4121.11421999483,-3900.14830104881,"443",9471.17543100852,-1588.76694670377,345.372,26.706,21.009,19.484,29.524,"Polyphenylene sulphide (PPS)",8.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",4114.09447795255,-3914.97130842957,1,239.427575701032,0.0685015850431997,FALSE
